area_pix,aspect_ratio,mean_yfp,mean_mch,position,strain,atc_ngml,xan_mgml,promoter,repressors,activators,corrected_yfp,fold_change,date
561.0,0.31761512516105866,312.0588235294117,703.0766488413547,8.0,dilution,10.0,0.0,simple,28.207677986770317,28.207677986770317,312.0588235294117,0.9444505641783261,20190122
775.0,0.20823944741945907,322.1483870967742,640.3703225806452,8.0,dilution,10.0,0.0,simple,31.786181300995136,31.786181300995136,322.1483870967742,0.97498677493415,20190122
404.0,0.3274619637299325,333.4207920792079,799.309405940594,8.0,dilution,10.0,0.0,simple,26.058882961661173,26.058882961661173,333.4207920792079,1.0091028724214646,20190122
433.0,0.284218022688046,329.6443418013857,766.3926096997691,8.0,dilution,10.0,0.0,simple,25.823165312859324,25.823165312859324,329.6443418013857,0.9976733907771347,20190122
369.0,0.26925272235715914,336.60433604336043,817.5636856368562,8.0,dilution,10.0,0.0,simple,24.796716302774936,24.796716302774936,336.60433604336043,1.0187379144914959,20190122
400.0,0.2917557353742965,333.2875,761.1325,8.0,dilution,10.0,0.0,simple,23.544185904949515,23.544185904949515,333.2875,1.0086994620067722,20190122
358.0,0.3969142620439563,303.94972067039106,500.1703910614525,8.0,dilution,10.0,0.0,simple,7.265936017911154,7.265936017911154,303.94972067039106,0.9199082465358951,20190122
245.0,0.36191899155506746,334.28163265306125,946.5061224489797,8.0,dilution,10.0,0.0,simple,21.132395576778983,21.132395576778983,334.28163265306125,1.0117082189277675,20190122
266.0,0.39308037406769175,330.92105263157896,927.484962406015,8.0,dilution,10.0,0.0,simple,22.19604012523357,22.19604012523357,330.92105263157896,1.0015373746575809,20190122
380.0,0.3101046176556088,323.63157894736844,738.3526315789475,8.0,dilution,10.0,0.0,simple,21.087755349487388,21.087755349487388,323.63157894736844,0.979475676623374,20190122
747.0,0.20742708916358812,318.1686746987952,612.1365461847388,8.0,dilution,10.0,0.0,simple,27.521038344969952,27.521038344969952,318.1686746987952,0.9629421175294076,20190122
442.0,0.3609745747436841,298.5180995475113,482.00904977375563,8.0,dilution,10.0,0.0,simple,7.784529335946212,7.784529335946212,298.5180995475113,0.9034693662764393,20190122
528.0,0.2720298201103653,328.3958333333333,747.875,8.0,dilution,10.0,0.0,simple,30.04388274230093,30.04388274230093,328.3958333333333,0.9938947617555383,20190122
715.0,0.22759415911467196,320.10909090909087,763.0951048951048,8.0,dilution,10.0,0.0,simple,42.292604144690365,42.292604144690365,320.10909090909087,0.9688148153875464,20190122
653.0,0.241435752802345,315.3614088820827,684.6493108728944,8.0,dilution,10.0,0.0,simple,31.05531133274206,31.05531133274206,315.3614088820827,0.9544458867405904,20190122
569.0,0.268944666450342,306.1318101933216,614.3181019332162,8.0,dilution,10.0,0.0,simple,21.146585069925482,21.146585069925482,306.1318101933216,0.926512372186664,20190122
790.0,0.18705836441964369,307.12784810126584,617.7759493670886,8.0,dilution,10.0,0.0,simple,29.763619661894605,29.763619661894605,307.12784810126584,0.9295268953892496,20190122
472.0,0.2950696325981601,313.88135593220335,561.457627118644,8.0,dilution,10.0,0.0,simple,13.854539667080779,13.854539667080779,313.88135593220335,0.9499664849799938,20190122
610.0,0.2438590445488051,318.2590163934426,465.06885245901634,8.0,dilution,10.0,0.0,simple,9.216284209757767,9.216284209757767,318.2590163934426,0.9632155379810826,20190122
611.0,0.254274093993244,308.79705400982004,563.7954173486088,8.0,dilution,10.0,0.0,simple,18.145669303125477,18.145669303125477,308.79705400982004,0.9345787713280026,20190122
496.0,0.2808702082615015,308.8125,566.5060483870968,8.0,dilution,10.0,0.0,simple,14.929047319417004,14.929047319417004,308.8125,0.9346255188417397,20190122
353.0,0.28765017116853664,327.65155807365437,911.1671388101984,8.0,dilution,10.0,0.0,simple,28.604415511131542,28.604415511131542,327.65155807365437,0.9916422018664842,20190122
371.0,0.25669323493882035,335.42857142857144,851.1644204851754,8.0,dilution,10.0,0.0,simple,26.773302139403288,26.773302139403288,335.42857142857144,1.0151794457988979,20190122
500.0,0.2582720052105933,314.038,775.302,8.0,dilution,10.0,0.0,simple,30.477205161089017,30.477205161089017,314.038,0.9504405705274958,20190122
396.0,0.28939415764442583,333.97979797979804,715.3055555555555,8.0,dilution,10.0,0.0,simple,20.62694057872186,20.62694057872186,333.97979797979804,1.010794711902945,20190122
643.0,0.19768814538940568,333.8538102643857,1017.9393468118196,8.0,dilution,10.0,0.0,simple,62.249447930709714,62.249447930709714,333.8538102643857,1.0104134082514251,20190122
620.0,0.18345285192303484,315.3935483870968,697.1129032258065,8.0,dilution,10.0,0.0,simple,30.627847074893108,30.627847074893108,315.3935483870968,0.9545431574195595,20190122
335.0,0.2090342211687323,335.3373134328358,818.6179104477612,8.0,dilution,10.0,0.0,simple,22.56411420746733,22.56411420746733,335.3373134328358,1.0149032521486638,20190122
346.0,0.2661501677100533,327.0057803468208,839.1040462427745,8.0,dilution,10.0,0.0,simple,24.35250847664479,24.35250847664479,327.0057803468208,0.98968774619193,20190122
380.0,0.32829887565001986,327.7815789473684,659.8789473684211,8.0,dilution,10.0,0.0,simple,16.681004469543648,16.681004469543648,327.7815789473684,0.992035711930213,20190122
432.0,0.3330363232656747,317.462962962963,868.1296296296298,8.0,dilution,10.0,0.0,simple,32.25844473118277,32.25844473118277,317.462962962963,0.9608062707056719,20190122
801.0,0.1732335730832992,304.77528089887636,490.6579275905119,8.0,dilution,10.0,0.0,simple,15.131029657816937,15.131029657816937,304.77528089887636,0.9224068165642559,20190122
716.0,0.20552254244789414,319.0768156424581,744.4916201117319,8.0,dilution,10.0,0.0,simple,40.38333274783027,40.38333274783027,319.0768156424581,0.9656906192922973,20190122
507.0,0.3167405533644414,315.3767258382643,658.508875739645,8.0,dilution,10.0,0.0,simple,22.15332101072224,22.15332101072224,315.3767258382643,0.9544922437310565,20190122
909.0,0.19628953343319247,308.3707370737073,575.5632563256327,8.0,dilution,10.0,0.0,simple,28.576546710515764,28.576546710515764,308.3707370737073,0.9332885169257183,20190122
579.0,0.26153229419929225,302.5699481865285,514.4835924006909,8.0,dilution,10.0,0.0,simple,12.976022368452607,12.976022368452607,302.5699481865285,0.9157323450629509,20190122
461.0,0.28759893120008784,331.70932754880687,588.6334056399132,8.0,dilution,10.0,0.0,simple,15.383030827156748,15.383030827156748,331.70932754880687,1.0039231001495996,20190122
491.0,0.32219877611130604,312.5397148676172,527.5376782077393,8.0,dilution,10.0,0.0,simple,11.95103999029996,11.95103999029996,312.5397148676172,0.9459059888016066,20190122
910.0,0.2292890371749651,355.63186813186815,495.2956043956044,8.0,dilution,10.0,0.0,simple,17.813725616529254,17.813725616529254,355.63186813186815,1.0763250168610548,20190122
782.0,0.2032311869762901,325.4360613810742,613.0498721227622,8.0,dilution,10.0,0.0,simple,28.916057755065776,28.916057755065776,325.4360613810742,0.9849369689313053,20190122
839.0,0.4331587948109911,313.05482717520863,666.637663885578,8.0,dilution,10.0,0.0,simple,37.66788853242597,37.66788853242597,313.05482717520863,0.9474649836860248,20190122
394.0,0.3210961975550225,302.06345177664974,596.3553299492387,8.0,dilution,10.0,0.0,simple,13.596925731679178,13.596925731679178,302.06345177664974,0.9141994263181643,20190122
546.0,0.3239349008720828,316.77838827838826,701.5732600732599,8.0,dilution,10.0,0.0,simple,27.33215808641489,27.33215808641489,316.77838827838826,0.9587343954747257,20190122
760.0,0.2041472755377736,318.4815789473684,574.4802631578948,8.0,dilution,10.0,0.0,simple,23.770749637913983,23.770749637913983,318.4815789473684,0.9638891267847665,20190122
384.0,0.3520256480893217,304.4921875,594.2291666666666,8.0,dilution,10.0,0.0,simple,13.131172934332737,13.131172934332737,304.4921875,0.921550030278709,20190122
665.0,0.2360502765447076,318.409022556391,460.71879699248115,8.0,dilution,10.0,0.0,simple,9.61976933524704,9.61976933524704,318.409022556391,0.9636695338131007,20190122
700.0,0.23973293818261784,325.1642857142857,742.5857142857143,8.0,dilution,10.0,0.0,simple,39.28375574993966,39.28375574993966,325.1642857142857,0.9841144359263889,20190122
582.0,0.2324985467069461,306.5309278350516,549.7542955326461,8.0,dilution,10.0,0.0,simple,16.076783331111688,16.076783331111688,306.5309278350516,0.9277203075292451,20190122
570.0,0.2939369808725841,325.8543859649123,708.8789473684212,8.0,dilution,10.0,0.0,simple,29.148956472150108,29.148956472150108,325.8543859649123,0.9862030343632874,20190122
744.0,0.2287067949407036,324.06048387096774,770.505376344086,8.0,dilution,10.0,0.0,simple,44.82270639759969,44.82270639759969,324.06048387096774,0.9807737636073943,20190122
660.0,0.2535194679635751,299.29242424242426,573.5939393939393,8.0,dilution,10.0,0.0,simple,20.556572967079095,20.556572967079095,299.29242424242426,0.9058128712179004,20190122
737.0,0.15946910948796764,333.08548168249666,746.9470827679783,8.0,dilution,10.0,0.0,simple,41.8351910642799,41.8351910642799,333.08548168249666,1.0080880506331649,20190122
803.0,0.19605686484297005,325.8904109589041,790.027397260274,8.0,dilution,10.0,0.0,simple,50.693795893115045,50.693795893115045,325.8904109589041,0.9863120645311104,20190122
576.0,0.3264697828763836,320.4548611111111,413.95659722222223,8.0,dilution,10.0,0.0,simple,4.351897190878126,4.351897190878126,320.4548611111111,0.9698612939286132,20190122
657.0,0.2333413768977992,344.63013698630135,703.7168949771691,8.0,dilution,10.0,0.0,simple,33.09682206089639,33.09682206089639,344.63013698630135,1.0430281176743874,20190122
655.0,0.2165362744088197,318.4854961832061,706.5160305343512,8.0,dilution,10.0,0.0,simple,33.267012549987115,33.267012549987115,318.4854961832061,0.9639009823559537,20190122
540.0,0.2665797314009757,295.9166666666667,544.2888888888889,8.0,dilution,10.0,0.0,simple,14.480461903942212,14.480461903942212,295.9166666666667,0.8955960918591427,20190122
687.0,0.2043882792959769,318.02620087336237,619.6797671033479,8.0,dilution,10.0,0.0,simple,26.076329157719208,26.076329157719208,318.02620087336237,0.9625109184263385,20190122
832.0,0.1748544247429063,313.00600961538464,492.3725961538461,8.0,dilution,10.0,0.0,simple,15.92744630728927,15.92744630728927,313.00600961538464,0.947317236631812,20190122
575.0,0.27136025630541416,324.5843478260869,627.8643478260868,8.0,dilution,10.0,0.0,simple,22.520631106741888,22.520631106741888,324.5843478260869,0.9823592454802322,20190122
667.0,0.2285684096382581,327.92203898050974,701.1889055472262,8.0,dilution,10.0,0.0,simple,33.35139957294972,33.35139957294972,327.92203898050974,0.9924608162616478,20190122
596.0,0.22045876615966334,321.1023489932886,755.2852348993289,8.0,dilution,10.0,0.0,simple,34.56583382553515,34.56583382553515,321.1023489932886,0.9718209254131674,20190122
664.0,0.2277018447844523,318.5,556.7801204819277,8.0,dilution,10.0,0.0,simple,19.031305048743757,19.031305048743757,318.5,0.9639448783682465,20190122
404.0,0.19925653015413936,278.1410891089109,429.3613861386138,8.0,dilution,10.0,0.0,simple,3.972076128478379,3.972076128478379,278.1410891089109,0.8417980480700179,20190122
645.0,0.2478295023607312,309.2542635658914,603.3581395348838,8.0,dilution,10.0,0.0,simple,22.92641376673859,22.92641376673859,309.2542635658914,0.9359625226935159,20190122
429.0,0.2679074141463926,290.95337995338,453.3006993006993,8.0,dilution,10.0,0.0,simple,5.735551618400197,5.735551618400197,290.95337995338,0.8805746324960474,20190122
437.0,0.31890407474719185,290.4576659038902,471.86041189931353,8.0,dilution,10.0,0.0,simple,7.0410786820682505,7.0410786820682505,290.4576659038902,0.8790743467216647,20190122
320.0,0.3320129232542687,315.090625,716.771875,8.0,dilution,10.0,0.0,simple,16.7375757044709,16.7375757044709,315.090625,0.9536263553864984,20190122
364.0,0.461405890106813,304.4862637362637,757.4423076923077,8.0,dilution,10.0,0.0,simple,21.226708838679546,21.226708838679546,304.4862637362637,0.9215321019216783,20190122
482.0,0.30050350924351965,306.7282157676349,686.572614107884,8.0,dilution,10.0,0.0,simple,23.059905041217046,23.059905041217046,306.7282157676349,0.9283174023241509,20190122
480.0,0.3702580818904516,315.875,661.0270833333333,8.0,dilution,10.0,0.0,simple,21.152183923235704,21.152183923235704,315.875,0.9560002777223543,20190122
316.0,0.35138307077752523,301.15506329113924,646.5664556962025,8.0,dilution,10.0,0.0,simple,13.249905884729406,13.249905884729406,301.15506329113924,0.9114501753662756,20190122
590.0,0.1694107243280356,109.27118644067795,369.6118644067797,4.0,dilution,0.0,0.0,wt,0.5912890925715895,0.5912890925715895,109.27118644067795,0.9818011773041794,20190122
704.0,0.20214277528644856,108.66051136363636,382.4318181818182,4.0,dilution,0.0,0.0,wt,2.0392744952716346,2.0392744952716346,108.66051136363636,0.9763142641560801,20190122
355.0,0.34575538218326274,110.88732394366195,374.26197183098594,4.0,dilution,0.0,0.0,wt,0.5997264140581612,0.5997264140581612,110.88732394366195,0.9963221663663466,20190122
351.0,0.3028208071782696,110.98005698005699,375.8831908831908,4.0,dilution,0.0,0.0,wt,0.677061900411992,0.677061900411992,110.98005698005699,0.9971553723310047,20190122
418.0,0.26093517432423663,110.33014354066984,364.66507177033486,4.0,dilution,0.0,0.0,wt,0.1133431950181606,0.1133431950181606,110.33014354066984,0.991315902652669,20190122
392.0,0.23291408568866626,111.04081632653063,365.73469387755097,4.0,dilution,0.0,0.0,wt,0.16825540674634373,0.16825540674634373,111.04081632653063,0.9977012948183792,20190122
696.0,0.1808567583660816,109.4382183908046,364.1652298850575,4.0,dilution,0.0,0.0,wt,0.13731394563936902,0.13731394563936902,109.4382183908046,0.9833019587143892,20190122
540.0,0.3369593246756665,109.57592592592592,375.61111111111114,4.0,dilution,0.0,0.0,wt,1.0199216406774554,1.0199216406774554,109.57592592592592,0.9845392603719416,20190122
525.0,0.20988732555807335,109.76571428571428,365.45142857142855,4.0,dilution,0.0,0.0,wt,0.20336530843395526,0.20336530843395526,109.76571428571428,0.9862445080328153,20190122
695.0,0.2381232953700979,109.9956834532374,367.041726618705,4.0,dilution,0.0,0.0,wt,0.43255002691444083,0.43255002691444083,109.9956834532374,0.9883107800920139,20190122
504.0,0.2721189955283889,110.17658730158729,367.34722222222223,4.0,dilution,0.0,0.0,wt,0.33642996942888076,0.33642996942888076,110.17658730158729,0.9899362004528077,20190122
306.0,0.4518144956548043,111.79738562091505,363.66666666666674,4.0,dilution,0.0,0.0,wt,0.03782566794008544,0.03782566794008544,111.79738562091505,1.0044990669313605,20190122
483.0,0.2530084982051031,110.41614906832298,370.4202898550725,4.0,dilution,0.0,0.0,wt,0.5417582514933059,0.5417582514933059,110.41614906832298,0.9920886619779313,20190122
529.0,0.29981227385495146,109.8468809073724,365.1739130434783,4.0,dilution,0.0,0.0,wt,0.18322004979770484,0.18322004979770484,109.8468809073724,0.9869737898068811,20190122
350.0,0.38853227943101015,111.54571428571428,363.4171428571429,4.0,dilution,0.0,0.0,wt,0.030358675558255412,0.030358675558255412,111.54571428571428,1.0022378009815487,20190122
731.0,0.22394131480276894,111.4637482900137,371.32147742818063,4.0,dilution,0.0,0.0,wt,0.917279795630348,0.917279795630348,111.4637482900137,1.001501336834878,20190122
668.0,0.22085467529904812,109.91616766467064,363.1317365269461,4.0,dilution,0.0,0.0,wt,0.02976754415266683,0.02976754415266683,109.91616766467064,0.9875963310467343,20190122
511.0,0.22172247749145013,110.22504892367904,371.2994129158513,4.0,dilution,0.0,0.0,wt,0.639551280811114,0.639551280811114,110.22504892367904,0.990371627935327,20190122
570.0,0.2276779315263233,109.72280701754384,375.3210526315789,4.0,dilution,0.0,0.0,wt,1.0521512641707944,1.0521512641707944,109.72280701754384,0.9858589863982761,20190122
801.0,0.2017140893676064,110.61797752808987,377.1647940074906,4.0,dilution,0.0,0.0,wt,1.6967939437349335,1.6967939437349335,110.61797752808987,0.9939020898894165,20190122
557.0,0.2746164918083319,110.3536804308797,386.15978456014363,4.0,dilution,0.0,0.0,wt,1.9203184953199324,1.9203184953199324,110.3536804308797,0.9915273815179659,20190122
661.0,0.2444349766897279,112.1679273827534,373.19818456883513,4.0,dilution,0.0,0.0,wt,1.0127613537681024,1.0127613537681024,112.1679273827534,1.0078283831936192,20190122
858.0,0.1853642256634621,114.41142191142193,375.93006993006986,4.0,dilution,0.0,0.0,wt,1.660984175291835,1.660984175291835,114.41142191142193,1.0279861726463588,20190122
572.0,0.2953774262243654,109.97202797202794,392.5524475524477,4.0,dilution,0.0,0.0,wt,2.5123994893127843,2.5123994893127843,109.97202797202794,0.9880982356870555,20190122
468.0,0.29254075482822384,110.1431623931624,394.6559829059829,4.0,dilution,0.0,0.0,wt,2.201080666485802,2.201080666485802,110.1431623931624,0.9896358777830191,20190122
430.0,0.21261834857301395,110.4279069767442,365.1441860465116,4.0,dilution,0.0,0.0,wt,0.14704223837579997,0.14704223837579997,110.4279069767442,0.9921943067385184,20190122
686.0,0.2536756766729289,109.46064139941693,374.8542274052478,4.0,dilution,0.0,0.0,wt,1.2189484207238788,1.2189484207238788,109.46064139941693,0.9835034293579449,20190122
870.0,0.1676179924003606,109.77356321839079,385.8551724137931,4.0,dilution,0.0,0.0,wt,2.9602571467460006,2.9602571467460006,109.77356321839079,0.986315030661821,20190122
479.0,0.3147554060888337,109.937369519833,390.0501043841336,4.0,dilution,0.0,0.0,wt,1.9267845003093145,1.9267845003093145,109.937369519833,0.9877868296313793,20190122
702.0,0.20863169427121794,109.13817663817663,375.85327635327627,4.0,dilution,0.0,0.0,wt,1.3510204551338805,1.3510204551338805,109.13817663817663,0.9806060847556081,20190122
421.0,0.32472680199545795,110.73159144893113,394.812351543943,4.0,dilution,0.0,0.0,wt,1.9897603937492179,1.9897603937492179,110.73159144893113,0.9949229105181067,20190122
663.0,0.28773639892993225,109.32579185520363,385.1417797888387,4.0,dilution,0.0,0.0,wt,2.1860239917588125,2.1860239917588125,109.32579185520363,0.9822918067373795,20190122
396.0,0.34186788490475384,111.08080808080808,402.61111111111114,4.0,dilution,0.0,0.0,wt,2.3279888278569087,2.3279888278569087,111.08080808080808,0.9980606205721393,20190122
571.0,0.2696907566647232,110.08406304728548,382.47110332749565,4.0,dilution,0.0,0.0,wt,1.6573287681236661,1.6573287681236661,110.08406304728548,0.9891048703944303,20190122
572.0,0.29532935387088144,114.3846153846154,400.6276223776224,4.0,dilution,0.0,0.0,wt,3.1949877627688488,3.1949877627688488,114.3846153846154,1.0277453161091932,20190122
863.0,0.1918046953387586,110.46813441483198,380.65469293163386,4.0,dilution,0.0,0.0,wt,2.2732076399883887,2.2732076399883887,110.46813441483198,0.9925557501103808,20190122
412.0,0.3781666826499202,109.65533980582524,419.3907766990292,4.0,dilution,0.0,0.0,wt,3.4436736676628104,3.4436736676628104,109.65533980582524,0.985252793768248,20190122
573.0,0.2142934693344153,113.5130890052356,380.94066317626533,4.0,dilution,0.0,0.0,wt,1.5335406860182605,1.5335406860182605,113.5130890052356,1.0199146550429177,20190122
398.0,0.3647391412329032,108.84673366834171,424.55025125628134,4.0,dilution,0.0,0.0,wt,3.6301142011699086,3.6301142011699086,108.84673366834171,0.9779874708261593,20190122
538.0,0.21509086804412195,110.2918215613383,373.8903345724907,4.0,dilution,0.0,0.0,wt,0.8793342256594758,0.8793342256594758,110.2918215613383,0.9909715798201831,20190122
579.0,0.21418950093187167,108.70466321243522,365.78583765112256,4.0,dilution,0.0,0.0,wt,0.25289615250236663,0.25289615250236663,108.70466321243522,0.9767109683426354,20190122
481.0,0.2845844800139398,116.6112266112266,372.24532224532237,4.0,dilution,0.0,0.0,wt,0.6692407927536033,0.6692407927536033,116.6112266112266,1.047751409159829,20190122
541.0,0.25548311237397003,110.04066543438076,366.09796672828094,4.0,dilution,0.0,0.0,wt,0.2612526030139248,0.2612526030139248,110.04066543438076,0.988714943014396,20190122
514.0,0.2777097561480629,111.17120622568092,374.2859922178988,4.0,dilution,0.0,0.0,wt,0.8701608152251479,0.8701608152251479,111.17120622568092,0.9988728475457198,20190122
373.0,0.2876238774788136,113.27345844504022,380.0134048257372,4.0,dilution,0.0,0.0,wt,0.9471617167809621,0.9471617167809621,113.27345844504022,1.0177615754088314,20190122
436.0,0.247152958803306,113.37385321100918,380.77064220183485,4.0,dilution,0.0,0.0,wt,1.1559279323236427,1.1559279323236427,113.37385321100918,1.01866362198336,20190122
413.0,0.2580665819272754,112.04842615012106,381.685230024213,4.0,dilution,0.0,0.0,wt,1.1507696321597114,1.1507696321597114,112.04842615012106,1.006754665091808,20190122
647.0,0.2583605956894473,109.14837712519319,395.6707882534776,4.0,dilution,0.0,0.0,wt,3.139975170518032,3.139975170518032,109.14837712519319,0.9806977360910438,20190122
423.0,0.25124413434357074,115.70921985815605,383.7115839243499,4.0,dilution,0.0,0.0,wt,1.305301190298855,1.305301190298855,115.70921985815605,1.0396468820566866,20190122
477.0,0.2069117485919918,116.9203354297694,384.41090146750525,4.0,dilution,0.0,0.0,wt,1.521230474703174,1.521230474703174,116.9203354297694,1.0505287506699368,20190122
546.0,0.18730763781002616,120.52197802197806,370.6813186813186,4.0,dilution,0.0,0.0,wt,0.6334840010093011,0.6334840010093011,120.52197802197806,1.0828894950934362,20190122
716.0,0.219658277635673,110.25977653631287,395.9203910614525,4.0,dilution,0.0,0.0,wt,3.5012514479068084,3.5012514479068084,110.25977653631287,0.9906836553972724,20190122
487.0,0.3754094699030357,112.06365503080082,390.08829568788497,4.0,dilution,0.0,0.0,wt,1.961713171430207,1.961713171430207,112.06365503080082,1.0068914965243883,20190122
482.0,0.272346898050295,111.10373443983404,367.1535269709544,4.0,dilution,0.0,0.0,wt,0.3079477817892211,0.3079477817892211,111.10373443983404,0.9982666138171674,20190122
451.0,0.28118031877610433,111.8181818181818,364.4767184035477,4.0,dilution,0.0,0.0,wt,0.1097379586754313,0.1097379586754313,111.8181818181818,1.0046859206814205,20190122
796.0,0.2209666129117103,110.75879396984924,391.4221105527638,4.0,dilution,0.0,0.0,wt,3.3633128857698593,3.3633128857698593,110.75879396984924,0.9951673250607962,20190122
451.0,0.34792078695422607,109.32594235033258,385.44345898004434,4.0,dilution,0.0,0.0,wt,1.5071301894181512,1.5071301894181512,109.32594235033258,0.9822931589355169,20190122
505.0,0.3150605311804179,109.4079207920792,378.59207920792085,4.0,dilution,0.0,0.0,wt,1.1762795188998783,1.1762795188998783,109.4079207920792,0.983029734909862,20190122
727.0,0.2401463623265269,110.31911966987619,387.23933975240715,4.0,dilution,0.0,0.0,wt,2.6223939856253655,2.6223939856253655,110.31911966987619,0.9912168532172578,20190122
564.0,0.2662831127549201,111.57801418439716,383.8067375886525,4.0,dilution,0.0,0.0,wt,1.7483323593842865,1.7483323593842865,111.57801418439716,1.002528015443262,20190122
404.0,0.26565072015222496,109.92079207920791,379.9975247524753,4.0,dilution,0.0,0.0,wt,1.02493217144559,1.02493217144559,109.92079207920791,0.9876378813930325,20190122
438.0,0.302675978519706,109.21689497716896,372.2100456621005,4.0,dilution,0.0,0.0,wt,0.6071292690405677,0.6071292690405677,109.21689497716896,0.9813133687196205,20190122
502.0,0.2986054529355938,110.69721115537847,365.4402390438247,4.0,dilution,0.0,0.0,wt,0.1936258789179743,0.1936258789179743,110.69721115537847,0.9946140037167296,20190122
664.0,0.2454832593938772,109.1340361445783,371.92620481927713,4.0,dilution,0.0,0.0,wt,0.8925450468345052,0.8925450468345052,109.1340361445783,0.9805688824370292,20190122
562.0,0.2896232767752016,109.44128113879006,363.0569395017794,4.0,dilution,0.0,0.0,wt,0.018831951034489442,0.018831951034489442,109.44128113879006,0.9833294774929059,20190122
491.0,0.2533992484065055,110.0020366598778,381.70264765784117,4.0,dilution,0.0,0.0,wt,1.3693700788857694,1.3693700788857694,110.0020366598778,0.9883678636285104,20190122
607.0,0.2634071001772593,108.94563426688632,371.90280065897866,4.0,dilution,0.0,0.0,wt,0.8138265814762466,0.8138265814762466,108.94563426688632,0.9788760923122992,20190122
641.0,0.2461261548446416,109.47269890795631,363.61622464898596,4.0,dilution,0.0,0.0,wt,0.07445795423024967,0.07445795423024967,109.47269890795631,0.9836117660244068,20190122
476.0,0.29717926288606905,110.14915966386556,380.7331932773109,4.0,dilution,0.0,0.0,wt,1.2593421154219795,1.2593421154219795,110.14915966386556,0.9896897632365295,20190122
706.0,0.2170283625002497,112.60056657223795,384.2521246458924,4.0,dilution,0.0,0.0,wt,2.2349832408804637,2.2349832408804637,112.60056657223795,1.0117156445972872,20190122
819.0,0.1824063286387173,109.82173382173382,372.8559218559218,4.0,dilution,0.0,0.0,wt,1.2134192717077765,1.2134192717077765,109.82173382173382,0.9867478433420358,20190122
547.0,0.3411496462114413,109.65265082266909,386.2650822669104,4.0,dilution,0.0,0.0,wt,1.8943541157706978,1.8943541157706978,109.65265082266909,0.9852286332652421,20190122
618.0,0.2682219482436077,110.37864077669904,382.0453074433657,4.0,dilution,0.0,0.0,wt,1.7548596988898695,1.7548596988898695,110.37864077669904,0.9917516501262751,20190122
622.0,0.2590458458324476,111.79903536977491,379.7122186495177,4.0,dilution,0.0,0.0,wt,1.5517648229038388,1.5517648229038388,111.79903536977491,1.004513889918331,20190122
776.0,0.19550447320194134,111.57474226804123,379.78737113402076,4.0,dilution,0.0,0.0,wt,1.9445820177311197,1.9445820177311197,111.57474226804123,1.0024986172877655,20190122
668.0,0.2565510528617774,111.70508982035929,375.3428143712575,4.0,dilution,0.0,0.0,wt,1.2351956772076986,1.2351956772076986,111.70508982035929,1.0036697895289861,20190122
278.0,0.38024064803380014,112.53237410071941,385.93884892086334,4.0,dilution,0.0,0.0,wt,0.9493588797361479,0.9493588797361479,112.53237410071941,1.0111029355108299,20190122
260.0,0.36981671428945134,112.23461538461538,376.22692307692313,4.0,dilution,0.0,0.0,wt,0.5147343409581188,0.5147343409581188,112.23461538461538,1.0084275746261722,20190122
589.0,0.20843223965599847,113.73174872665537,376.4889643463497,4.0,dilution,0.0,0.0,wt,1.188879711082233,1.188879711082233,113.73174872665537,1.0218793117736789,20190122
329.0,0.4193719067252898,112.03343465045592,367.78419452887533,3.0,dilution,0.0,0.0,wt,0.24085920043951,0.24085920043951,112.03343465045592,1.006619966526704,20190122
834.0,0.2169610531798836,110.51318944844124,364.17745803357315,3.0,dilution,0.0,0.0,wt,0.1660470711300085,0.1660470711300085,110.51318944844124,0.9929605694088796,20190122
658.0,0.2528771192663969,110.1398176291793,366.11702127659566,3.0,dilution,0.0,0.0,wt,0.3196055331627768,0.3196055331627768,110.1398176291793,0.9896058250918809,20190122
568.0,0.29320664518548023,112.25,373.82042253521126,3.0,dilution,0.0,0.0,wt,0.9224994482512751,0.9224994482512751,112.25,1.0085658053344586,20190122
594.0,0.25778655700987085,110.46296296296295,371.2912457912458,3.0,dilution,0.0,0.0,wt,0.7427145170880675,0.7427145170880675,110.46296296296295,0.9925092846358236,20190122
674.0,0.22249853747757492,110.59495548961424,365.65875370919883,3.0,dilution,0.0,0.0,wt,0.28173244644820444,0.28173244644820444,110.59495548961424,0.9936952369649121,20190122
748.0,0.20095504045289891,110.15106951871658,387.3556149732621,3.0,dilution,0.0,0.0,wt,2.710996873923395,2.710996873923395,110.15106951871658,0.9897069232748003,20190122
687.0,0.2535413892149253,109.64046579330422,393.4599708879185,3.0,dilution,0.0,0.0,wt,3.109649932209625,3.109649932209625,109.64046579330422,0.9851191508246684,20190122
526.0,0.3126552776424299,113.58174904942966,393.99049429657794,3.0,dilution,0.0,0.0,wt,2.4221347928732597,2.4221347928732597,113.58174904942966,1.0205315652680125,20190122
516.0,0.35727826096624904,109.55813953488372,389.9457364341085,3.0,dilution,0.0,0.0,wt,2.0676591052718822,2.0676591052718822,109.55813953488372,0.9843794497188864,20190122
710.0,0.20388383741549929,110.6661971830986,379.4718309859155,3.0,dilution,0.0,0.0,wt,1.7460850046727232,1.7460850046727232,110.6661971830986,0.9943353432986534,20190122
544.0,0.2807775910207341,113.85845588235294,367.1617647058823,3.0,dilution,0.0,0.0,wt,0.34822156548613314,0.34822156548613314,113.85845588235294,1.0230177750656857,20190122
