Unnamed: 0,HDR-T,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,FITC-H,FITC-W,gate
21767,230797.14,9966.471,6270.5859999999975,208325.86,34298.523,26832.084,167544.8,757.36285,751.3624,132118.75,0
21768,230806.53,6343.221,5506.183000000001,150997.28,20652.453,17288.17,156578.66,205.41263,412.87262000000004,65211.02,1
21769,230819.31,7474.273,5639.1309999999985,173726.75,15806.208999999999,14226.919,145621.94,-115.9099,302.91388,-50154.655999999995,1
21770,230821.11,8874.032,7140.2954,162897.62,4677.295,5001.2104,122582.805,14.240426000000001,309.9759,6021.5044,0
21771,230828.55,6327.695,9422.503,88021.586,49500.703,50287.055,129022.39,845.6888,323.1872600000001,262143.97,0
21772,230831.98,9019.065,6843.844,172731.42,6752.098000000001,6161.7124,143630.69,621.64777,727.9992,111924.05,0
21773,230854.78,8000.916,6955.4969999999985,150772.27,26660.08,31212.18,111955.98,685.5101,823.6083,109094.555,1
21774,230856.7,5961.999,6188.227,126280.3,12766.85,12771.872,131020.45,167.19856000000001,351.70126,62311.547,0
21775,230888.77,7059.9976,6800.6709999999985,136070.11,24038.772999999997,23833.71,132199.73,1303.4716,891.85315,191565.88,1
21776,230895.39,11038.733,10315.367,140263.44,7532.234,7722.448,127843.516,946.88855,1145.6062,108336.16,0
21777,230899.6,10143.686,7532.634,176505.75,18693.95,18738.203,130762.445,265.40186,362.24875,96030.016,1
21778,230920.31,10520.438,8781.006,157036.1,32024.734,29771.516,140992.02,726.3915,949.12225,100313.3,1
21779,230928.0,11214.185,8221.987,178772.55,14645.738000000001,15750.058,121881.85,239.812,409.227,76809.79,0
21780,230931.14,13125.844,11424.308,150593.86,67601.52,65368.152,135550.22,567.9703,627.739,118592.28,0
21781,230939.56,6311.468000000003,5935.239000000001,139380.53,23999.592,23590.887000000002,133342.78,-143.02182,270.8639,-69208.766,0
21782,230948.83,11647.481000000002,9524.362,160289.86,25849.25,24494.558999999997,138321.05,69.4629,288.41943,31567.362999999998,1
21783,230953.11,5569.521,5409.884,134939.73,16740.797,16518.918,132832.53,139.17398,515.1801,35408.61,0
21784,230954.17,13618.831,8415.652,212110.4,45687.655999999995,36190.62,165467.53,675.3487,744.1481,118953.88,0
21785,230957.36,8416.349,7102.43,155319.75,20443.633,20110.902,133240.56,833.0231,610.5846,178822.06,1
21786,230976.6,11902.212,8957.365,174163.58,67259.22,62696.527,140610.66,914.9963,584.4635,205197.4,0
21787,230981.16,8036.451,5903.182,178438.3,24739.022999999997,24189.033,134052.2,591.9217,659.0022,117730.05,1
21788,230991.14,5521.148,6233.3228,116096.65,13271.783000000001,12591.271999999999,138155.95,341.50417999999996,488.87462999999997,91560.56,0
21789,231000.52,15170.265,11651.161,170660.84,25698.236,25543.803,131864.44,65.25672,399.30573,21420.502,0
21790,231008.3,4032.0198,5755.195,91827.45,17386.758,16725.98,136250.14,192.27278,291.43594,86473.81,0
21791,231042.17,7422.5435,6369.303000000001,152746.31,23012.25,20083.398,150186.81,548.80853,365.58865,196760.58,1
21792,231051.6,7801.12,6045.906,169124.11,14922.606000000002,13967.538999999999,140034.39,297.5817600000001,413.31586,94370.05,1
21793,231054.45,8907.293,6577.861,177488.81,36472.223,23677.147999999997,201903.0,186.71965,517.6823,47275.555,0
