area_pix,aspect_ratio,mean_yfp,mean_mch,position,strain,atc_ngml,xan_mgml,promoter
410.0,0.33446103274591027,112.06341463414634,346.73658536585367,1.0,dilution,0.0,0.0,27yfp
438.0,0.2738491117296297,111.60958904109589,394.0365296803653,1.0,dilution,0.0,0.0,27yfp
545.0,0.2269255804033874,110.82201834862386,363.79816513761466,1.0,dilution,0.0,0.0,27yfp
281.0,0.3856131484588505,111.90035587188612,387.01067615658366,1.0,dilution,0.0,0.0,27yfp
859.0,0.4055447330854237,117.22700814901047,400.42025611175785,3.0,dilution,0.0,0.0,27yfp
313.0,0.1109045078222938,110.35782747603834,384.814696485623,3.0,dilution,0.0,0.0,27yfp
537.0,0.25352971781323397,110.67970204841713,399.00931098696464,3.0,dilution,0.0,0.0,27yfp
271.0,0.37170476767963023,110.66051660516605,381.19926199261994,3.0,dilution,0.0,0.0,27yfp
596.0,0.3531628993268363,113.86577181208054,416.94127516778525,3.0,dilution,0.0,0.0,27yfp
844.0,0.2060135890381251,109.97748815165876,389.0414691943128,3.0,dilution,0.0,0.0,27yfp
571.0,0.25764103128967303,110.64623467600701,367.58669001751315,3.0,dilution,0.0,0.0,27yfp
623.0,0.2818397217900296,110.52648475120385,387.52648475120384,3.0,dilution,0.0,0.0,27yfp
495.0,0.21446886386930822,120.71313131313131,372.9050505050505,3.0,dilution,0.0,0.0,27yfp
550.0,0.29786362470233607,115.24,376.5109090909091,3.0,dilution,0.0,0.0,27yfp
424.0,0.36337696342197173,116.07075471698113,392.0518867924528,3.0,dilution,0.0,0.0,27yfp
477.0,0.2978227790905006,115.70020964360587,405.1656184486373,3.0,dilution,0.0,0.0,27yfp
472.0,0.2944283720718134,116.46610169491525,429.65466101694915,3.0,dilution,0.0,0.0,27yfp
543.0,0.22594464201321807,111.78821362799263,401.41988950276243,3.0,dilution,0.0,0.0,27yfp
501.0,0.3286022376093765,114.84630738522954,371.50099800399204,3.0,dilution,0.0,0.0,27yfp
383.0,0.3970473097496684,118.70757180156657,435.6344647519582,3.0,dilution,0.0,0.0,27yfp
544.0,0.2361329008259155,111.35477941176471,405.26838235294116,3.0,dilution,0.0,0.0,27yfp
502.0,0.2986199737794811,111.2211155378486,393.7430278884462,3.0,dilution,0.0,0.0,27yfp
731.0,0.1730532476466623,117.26128590971273,403.33242134062925,3.0,dilution,0.0,0.0,27yfp
453.0,0.3305520757959487,111.3598233995585,392.4370860927152,3.0,dilution,0.0,0.0,27yfp
734.0,0.26125549592406944,111.00681198910081,363.050408719346,3.0,dilution,0.0,0.0,27yfp
754.0,0.19614882038218215,112.28249336870026,413.50397877984085,3.0,dilution,0.0,0.0,27yfp
551.0,0.19619076826506404,115.11796733212341,388.2359346642468,3.0,dilution,0.0,0.0,27yfp
513.0,0.24203982784934902,110.27290448343079,387.05847953216374,3.0,dilution,0.0,0.0,27yfp
735.0,0.19117667428881255,113.0326530612245,392.2517006802721,3.0,dilution,0.0,0.0,27yfp
249.0,0.3957645124827006,110.05220883534136,394.72289156626505,3.0,dilution,0.0,0.0,27yfp
829.0,0.19615501802335644,110.81905910735826,425.729794933655,3.0,dilution,0.0,0.0,27yfp
354.0,0.3676073941263633,111.8361581920904,440.79661016949154,3.0,dilution,0.0,0.0,27yfp
460.0,0.3021695928988359,110.27391304347826,391.28478260869565,3.0,dilution,0.0,0.0,27yfp
800.0,0.201031557431163,111.36625,385.88875,3.0,dilution,0.0,0.0,27yfp
422.0,0.344061352910145,111.26540284360189,393.36729857819904,3.0,dilution,0.0,0.0,27yfp
900.0,0.16871174450711415,113.46111111111111,398.98555555555555,3.0,dilution,0.0,0.0,27yfp
422.0,0.3252609733682197,111.67772511848341,403.7298578199052,3.0,dilution,0.0,0.0,27yfp
434.0,0.3344586566998675,111.80645161290323,404.10599078341016,3.0,dilution,0.0,0.0,27yfp
545.0,0.20707419872784666,115.89174311926605,416.19633027522934,3.0,dilution,0.0,0.0,27yfp
729.0,0.1958221417320455,110.31687242798354,398.38134430727024,3.0,dilution,0.0,0.0,27yfp
387.0,0.2680080173928944,113.7157622739018,407.16279069767444,3.0,dilution,0.0,0.0,27yfp
594.0,0.227976024259323,118.06734006734007,405.68518518518516,3.0,dilution,0.0,0.0,27yfp
415.0,0.27222080309247376,114.51807228915662,401.7277108433735,3.0,dilution,0.0,0.0,27yfp
828.0,0.2084162496728244,110.98429951690821,387.32608695652175,3.0,dilution,0.0,0.0,27yfp
397.0,0.2480968123369145,110.49370277078086,405.11586901763224,3.0,dilution,0.0,0.0,27yfp
835.0,0.1915512258172181,113.47544910179641,366.70059880239523,3.0,dilution,0.0,0.0,27yfp
357.0,0.27525113764968423,110.77310924369748,414.31652661064425,3.0,dilution,0.0,0.0,27yfp
729.0,0.14019288546255268,110.50342935528121,415.45816186556925,3.0,dilution,0.0,0.0,27yfp
482.0,0.22782066287752673,111.38589211618257,416.75103734439836,3.0,dilution,0.0,0.0,27yfp
868.0,0.16290026676085004,110.04953917050692,380.3087557603687,3.0,dilution,0.0,0.0,27yfp
386.0,0.22902013329911897,114.00518134715026,411.6062176165803,3.0,dilution,0.0,0.0,27yfp
496.0,0.2810921694373846,110.12701612903226,400.04637096774195,3.0,dilution,0.0,0.0,27yfp
450.0,0.23216826764408685,111.94,427.41777777777776,3.0,dilution,0.0,0.0,27yfp
412.0,0.3174918490184321,110.5995145631068,401.38592233009706,3.0,dilution,0.0,0.0,27yfp
412.0,0.27079349077714265,113.63106796116504,413.128640776699,3.0,dilution,0.0,0.0,27yfp
664.0,0.2115906636313921,110.9578313253012,397.11897590361446,3.0,dilution,0.0,0.0,27yfp
625.0,0.24029431944393612,111.264,405.224,3.0,dilution,0.0,0.0,27yfp
411.0,0.3001847473647786,115.96593673965937,405.1021897810219,3.0,dilution,0.0,0.0,27yfp
407.0,0.31378422129711026,114.25061425061425,408.7985257985258,3.0,dilution,0.0,0.0,27yfp
697.0,0.23040853683526055,110.96843615494979,408.7446197991392,3.0,dilution,0.0,0.0,27yfp
898.0,0.163781570974712,111.20935412026726,404.4576837416481,3.0,dilution,0.0,0.0,27yfp
554.0,0.2861633470161897,109.88086642599278,373.8664259927798,3.0,dilution,0.0,0.0,27yfp
914.0,0.20976395540242504,111.90043763676148,455.50984682713346,3.0,dilution,0.0,0.0,27yfp
533.0,0.3326166270123149,110.57598499061913,428.0581613508443,3.0,dilution,0.0,0.0,27yfp
591.0,0.26693967336556046,111.13197969543147,400.21319796954316,3.0,dilution,0.0,0.0,27yfp
551.0,0.27214507017374756,111.25226860254084,421.90744101633396,3.0,dilution,0.0,0.0,27yfp
486.0,0.28929360997901366,110.78395061728395,396.52880658436214,3.0,dilution,0.0,0.0,27yfp
703.0,0.22236686661230406,112.02844950213371,421.5860597439545,3.0,dilution,0.0,0.0,27yfp
594.0,0.23752224912557815,111.32659932659932,415.14646464646466,3.0,dilution,0.0,0.0,27yfp
596.0,0.22840131091286664,110.77013422818791,409.4748322147651,3.0,dilution,0.0,0.0,27yfp
574.0,0.3104519592362449,110.66550522648083,399.2682926829268,3.0,dilution,0.0,0.0,27yfp
435.0,0.4231792788355371,110.26206896551724,413.84597701149426,3.0,dilution,0.0,0.0,27yfp
761.0,0.24270100538174774,111.742444152431,435.78580814717475,3.0,dilution,0.0,0.0,27yfp
480.0,0.28517526852403646,112.73541666666667,436.8,3.0,dilution,0.0,0.0,27yfp
499.0,0.3458185374711142,111.65531062124248,393.09819639278555,3.0,dilution,0.0,0.0,27yfp
494.0,0.3084635129756441,112.80364372469636,427.68218623481783,3.0,dilution,0.0,0.0,27yfp
561.0,0.28932681011082806,112.41354723707664,431.174688057041,3.0,dilution,0.0,0.0,27yfp
544.0,0.2680855026721163,111.75367647058823,405.5055147058824,3.0,dilution,0.0,0.0,27yfp
770.0,0.23686336509728964,115.02857142857142,416.6350649350649,3.0,dilution,0.0,0.0,27yfp
487.0,0.2759847500221377,110.82546201232033,409.96509240246405,3.0,dilution,0.0,0.0,27yfp
640.0,0.255672748232282,110.78125,422.53125,3.0,dilution,0.0,0.0,27yfp
422.0,0.26374652140236776,111.64928909952607,412.23933649289097,3.0,dilution,0.0,0.0,27yfp
812.0,0.17532941955783607,111.3411330049261,421.0874384236453,3.0,dilution,0.0,0.0,27yfp
700.0,0.2079404246142263,112.28571428571429,375.39285714285717,3.0,dilution,0.0,0.0,27yfp
433.0,0.25680203145899727,111.37413394919169,410.31177829099306,3.0,dilution,0.0,0.0,27yfp
478.0,0.2983489803589222,110.50836820083683,413.07531380753136,3.0,dilution,0.0,0.0,27yfp
393.0,0.24561022618455836,112.31297709923665,420.1857506361323,3.0,dilution,0.0,0.0,27yfp
462.0,0.23830484821708964,117.73160173160173,406.3008658008658,3.0,dilution,0.0,0.0,27yfp
449.0,0.20324162173086227,113.10022271714922,413.56347438752783,3.0,dilution,0.0,0.0,27yfp
768.0,0.15671087284550692,110.90234375,436.0794270833333,3.0,dilution,0.0,0.0,27yfp
634.0,0.16474229324398923,111.00473186119874,425.5694006309148,3.0,dilution,0.0,0.0,27yfp
626.0,0.15759849368043888,111.54153354632588,435.1325878594249,3.0,dilution,0.0,0.0,27yfp
801.0,0.16795849793882933,110.65293383270911,419.6267166042447,3.0,dilution,0.0,0.0,27yfp
758.0,0.2599246803177855,113.14379947229551,452.98284960422166,3.0,dilution,0.0,0.0,27yfp
754.0,0.17296857906752477,110.69098143236074,424.14854111405833,3.0,dilution,0.0,0.0,27yfp
348.0,0.2835774256531212,111.16954022988506,452.8534482758621,3.0,dilution,0.0,0.0,27yfp
718.0,0.22072283625715042,111.91364902506963,401.81894150417827,3.0,dilution,0.0,0.0,27yfp
463.0,0.35703695004241376,116.78617710583153,391.2721382289417,3.0,dilution,0.0,0.0,27yfp
300.0,0.2919487564369987,111.16333333333333,455.06666666666666,3.0,dilution,0.0,0.0,27yfp
660.0,0.21017887859572174,110.97272727272727,431.51060606060605,3.0,dilution,0.0,0.0,27yfp
517.0,0.358027142342044,111.13733075435204,456.8355899419729,3.0,dilution,0.0,0.0,27yfp
556.0,0.3302069119628902,110.95143884892086,386.8705035971223,3.0,dilution,0.0,0.0,27yfp
569.0,0.29383779909137175,111.03339191564147,411.6133567662566,3.0,dilution,0.0,0.0,27yfp
806.0,0.19067309565703291,110.84739454094293,416.2741935483871,3.0,dilution,0.0,0.0,27yfp
515.0,0.32149427095874555,111.00582524271844,397.2466019417476,3.0,dilution,0.0,0.0,27yfp
538.0,0.32009348618361655,111.40334572490707,439.1022304832714,3.0,dilution,0.0,0.0,27yfp
793.0,0.199535930324961,111.21437578814628,425.69609079445144,3.0,dilution,0.0,0.0,27yfp
373.0,0.34238408047428043,112.85790884718499,395.0965147453083,3.0,dilution,0.0,0.0,27yfp
698.0,0.24837772291659743,111.11318051575931,435.3209169054441,3.0,dilution,0.0,0.0,27yfp
389.0,0.31749031088534935,112.23136246786632,388.45244215938305,3.0,dilution,0.0,0.0,27yfp
558.0,0.27528151010485147,110.23655913978494,401.8781362007168,3.0,dilution,0.0,0.0,27yfp
934.0,0.16164185837846948,110.96252676659529,412.8543897216274,3.0,dilution,0.0,0.0,27yfp
865.0,0.176535606173882,110.64161849710983,436.2508670520231,3.0,dilution,0.0,0.0,27yfp
730.0,0.18993468825440032,110.93698630136986,406.6013698630137,3.0,dilution,0.0,0.0,27yfp
596.0,0.29449855067398006,110.76174496644295,430.31208053691273,3.0,dilution,0.0,0.0,27yfp
558.0,0.19111694074873853,112.62007168458781,430.76881720430106,3.0,dilution,0.0,0.0,27yfp
263.0,0.3606205124348708,112.23574144486692,430.5931558935361,3.0,dilution,0.0,0.0,27yfp
763.0,0.1921871450207234,110.56225425950197,393.4613368283093,3.0,dilution,0.0,0.0,27yfp
333.0,0.3232657988768666,112.17717717717717,426.23423423423424,3.0,dilution,0.0,0.0,27yfp
265.0,0.39185202723382073,112.55094339622642,431.9584905660377,3.0,dilution,0.0,0.0,27yfp
343.0,0.31510363987498935,111.81049562682216,427.11661807580174,3.0,dilution,0.0,0.0,27yfp
526.0,0.22823565246667113,111.88593155893535,425.47338403041823,3.0,dilution,0.0,0.0,27yfp
377.0,0.36816042867373827,111.03713527851458,416.51724137931035,3.0,dilution,0.0,0.0,27yfp
408.0,0.35190943560019994,110.74509803921569,418.8137254901961,3.0,dilution,0.0,0.0,27yfp
405.0,0.3122898624549525,110.89876543209877,415.5679012345679,3.0,dilution,0.0,0.0,27yfp
519.0,0.2923587852093405,111.03082851637765,416.59537572254334,3.0,dilution,0.0,0.0,27yfp
740.0,0.21248023182922476,111.15405405405406,430.22837837837835,3.0,dilution,0.0,0.0,27yfp
839.0,0.20482406281873156,111.08104886769964,440.18831942789035,3.0,dilution,0.0,0.0,27yfp
467.0,0.23058963388327267,113.95717344753747,417.55888650963595,3.0,dilution,0.0,0.0,27yfp
472.0,0.26716623539033074,113.04661016949153,416.1885593220339,3.0,dilution,0.0,0.0,27yfp
654.0,0.23239139856309265,116.10244648318043,436.4617737003058,3.0,dilution,0.0,0.0,27yfp
637.0,0.254800253719179,110.37205651491365,407.9701726844584,3.0,dilution,0.0,0.0,27yfp
511.0,0.2126951629261446,113.9334637964775,400.50293542074365,3.0,dilution,0.0,0.0,27yfp
887.0,0.27296572324708385,113.27733934611048,409.67418263810595,3.0,dilution,0.0,0.0,27yfp
739.0,0.24395482906729604,111.5723951285521,429.07713125845737,3.0,dilution,0.0,0.0,27yfp
385.0,0.2810079017256062,113.67792207792208,405.61038961038963,3.0,dilution,0.0,0.0,27yfp
574.0,0.2596620732337295,110.13066202090593,379.9686411149826,3.0,dilution,0.0,0.0,27yfp
632.0,0.2428207704375415,110.70094936708861,421.2373417721519,3.0,dilution,0.0,0.0,27yfp
641.0,0.2279512442198205,110.6786271450858,417.9547581903276,3.0,dilution,0.0,0.0,27yfp
856.0,0.1850016801312102,110.95327102803738,426.1214953271028,3.0,dilution,0.0,0.0,27yfp
758.0,0.1738840163979748,111.41292875989446,430.03562005277047,3.0,dilution,0.0,0.0,27yfp
421.0,0.30736687694634823,112.9833729216152,426.09263657957246,3.0,dilution,0.0,0.0,27yfp
509.0,0.2749950397246502,111.31434184675835,448.2337917485265,3.0,dilution,0.0,0.0,27yfp
378.0,0.3470484147132987,112.98148148148148,428.3783068783069,3.0,dilution,0.0,0.0,27yfp
383.0,0.2950489549420334,113.02872062663185,419.6057441253264,3.0,dilution,0.0,0.0,27yfp
322.0,0.31264743977402126,113.51863354037268,423.57142857142856,3.0,dilution,0.0,0.0,27yfp
323.0,0.3153201504289561,121.41486068111455,426.5263157894737,3.0,dilution,0.0,0.0,27yfp
599.0,0.2301305740506785,111.65442404006677,407.3439065108514,3.0,dilution,0.0,0.0,27yfp
363.0,0.33068017355870016,121.7603305785124,419.3608815426997,3.0,dilution,0.0,0.0,27yfp
783.0,0.23264810995480295,112.29885057471265,415.60791826309065,3.0,dilution,0.0,0.0,27yfp
502.0,0.20068795024447245,111.59163346613546,405.1513944223108,3.0,dilution,0.0,0.0,27yfp
428.0,0.2674116205154136,112.4392523364486,430.7056074766355,3.0,dilution,0.0,0.0,27yfp
399.0,0.24875312115862586,112.56641604010025,421.9298245614035,3.0,dilution,0.0,0.0,27yfp
467.0,0.26470244153992417,112.18201284796574,432.0556745182013,3.0,dilution,0.0,0.0,27yfp
521.0,0.2458630759460195,112.18042226487523,423.52783109404993,3.0,dilution,0.0,0.0,27yfp
506.0,0.24946264600015375,111.8300395256917,417.94071146245057,3.0,dilution,0.0,0.0,27yfp
515.0,0.30602501279280786,111.67961165048544,400.5203883495146,3.0,dilution,0.0,0.0,27yfp
558.0,0.25211462251658545,113.72043010752688,421.0089605734767,3.0,dilution,0.0,0.0,27yfp
886.0,0.18077270489138347,115.06433408577878,425.1805869074492,3.0,dilution,0.0,0.0,27yfp
351.0,0.32088644647797215,111.53846153846153,393.5441595441595,3.0,dilution,0.0,0.0,27yfp
423.0,0.3659757159203166,110.72104018912529,375.6548463356974,3.0,dilution,0.0,0.0,27yfp
439.0,0.30387012575264555,110.8382687927107,428.1412300683371,3.0,dilution,0.0,0.0,27yfp
349.0,0.10367696982776196,110.810888252149,367.4785100286533,3.0,dilution,0.0,0.0,27yfp
665.0,0.22805927674609205,116.43007518796992,399.9789473684211,3.0,dilution,0.0,0.0,27yfp
521.0,0.2572392148348767,111.03454894433781,433.21880998080616,3.0,dilution,0.0,0.0,27yfp
598.0,0.25890764070635014,109.97324414715719,437.8294314381271,3.0,dilution,0.0,0.0,27yfp
574.0,0.3091389439603878,111.21602787456446,405.8867595818815,3.0,dilution,0.0,0.0,27yfp
749.0,0.18270591040775402,116.20694259012016,385.92656875834444,3.0,dilution,0.0,0.0,27yfp
643.0,0.24732957414741386,110.78382581648522,370.20839813374806,3.0,dilution,0.0,0.0,27yfp
414.0,0.3187370869425627,114.28743961352657,423.1642512077295,3.0,dilution,0.0,0.0,27yfp
390.0,0.2843529771752606,115.1948717948718,418.27435897435896,3.0,dilution,0.0,0.0,27yfp
349.0,0.30148836284732095,112.20343839541547,422.134670487106,3.0,dilution,0.0,0.0,27yfp
405.0,0.30976891572625326,112.15802469135802,410.8,3.0,dilution,0.0,0.0,27yfp
395.0,0.32251529726729744,112.4759493670886,388.1594936708861,3.0,dilution,0.0,0.0,27yfp
430.0,0.2684224552543559,111.66511627906976,384.5023255813953,3.0,dilution,0.0,0.0,27yfp
403.0,0.3290936622265822,111.51116625310173,416.970223325062,3.0,dilution,0.0,0.0,27yfp
479.0,0.2836054728584054,111.36743215031315,400.8204592901879,3.0,dilution,0.0,0.0,27yfp
313.0,0.27060994221124585,123.08306709265176,389.89776357827475,3.0,dilution,0.0,0.0,27yfp
381.0,0.27764373005257414,113.34645669291339,389.34645669291336,3.0,dilution,0.0,0.0,27yfp
324.0,0.29757136207379065,119.05246913580247,384.27777777777777,3.0,dilution,0.0,0.0,27yfp
718.0,0.18079418945526385,113.80779944289694,390.51114206128136,3.0,dilution,0.0,0.0,27yfp
470.0,0.2664536887727736,111.08085106382978,391.2659574468085,3.0,dilution,0.0,0.0,27yfp
530.0,0.23953741735547923,113.24528301886792,438.6377358490566,3.0,dilution,0.0,0.0,27yfp
590.0,0.2023313181689406,112.14745762711864,382.40508474576274,3.0,dilution,0.0,0.0,27yfp
534.0,0.30272884581542553,110.74157303370787,422.6385767790262,3.0,dilution,0.0,0.0,27yfp
712.0,0.19777563903956202,111.56601123595506,401.8679775280899,3.0,dilution,0.0,0.0,27yfp
721.0,0.16551193005601053,111.81553398058253,421.1178918169209,3.0,dilution,0.0,0.0,27yfp
631.0,0.2329287087726686,112.95245641838352,431.0158478605388,3.0,dilution,0.0,0.0,27yfp
549.0,0.25938531749550925,115.29326047358835,379.10746812386157,3.0,dilution,0.0,0.0,27yfp
511.0,0.24145321729428648,114.40900195694717,373.8493150684931,3.0,dilution,0.0,0.0,27yfp
740.0,0.21977666100297277,111.16486486486487,407.3554054054054,3.0,dilution,0.0,0.0,27yfp
456.0,0.282881453704402,111.1140350877193,432.2083333333333,3.0,dilution,0.0,0.0,27yfp
487.0,0.2758647693270196,110.16427104722793,381.2956878850103,3.0,dilution,0.0,0.0,27yfp
770.0,0.18798658621468764,111.73116883116883,385.25324675324674,3.0,dilution,0.0,0.0,27yfp
611.0,0.22589744097081,111.86743044189852,395.23895253682485,3.0,dilution,0.0,0.0,27yfp
457.0,0.2997684902541266,111.21006564551422,418.1531728665208,3.0,dilution,0.0,0.0,27yfp
669.0,0.17408703567024364,111.19880418535126,384.78026905829597,3.0,dilution,0.0,0.0,27yfp
430.0,0.26796092067199406,111.46279069767442,411.31627906976746,3.0,dilution,0.0,0.0,27yfp
594.0,0.26845054972887755,113.04377104377105,408.64309764309763,3.0,dilution,0.0,0.0,27yfp
678.0,0.24105393041298923,110.08997050147492,402.6504424778761,3.0,dilution,0.0,0.0,27yfp
595.0,0.3072404628309269,111.14453781512606,417.81344537815124,3.0,dilution,0.0,0.0,27yfp
406.0,0.2806518897920237,110.64532019704434,411.23645320197045,3.0,dilution,0.0,0.0,27yfp
810.0,0.18028905780127588,110.59135802469136,392.9716049382716,3.0,dilution,0.0,0.0,27yfp
494.0,0.3082366182983557,109.71862348178138,368.9008097165992,3.0,dilution,0.0,0.0,27yfp
447.0,0.3647188540072398,111.3400447427293,400.0447427293065,3.0,dilution,0.0,0.0,27yfp
598.0,0.2703943421927725,111.6086956521739,418.46488294314383,3.0,dilution,0.0,0.0,27yfp
518.0,0.2932354759441245,111.34169884169884,413.15250965250965,3.0,dilution,0.0,0.0,27yfp
370.0,0.25642884341129374,110.55405405405405,370.12432432432433,3.0,dilution,0.0,0.0,27yfp
450.0,0.2547268485868011,111.18666666666667,386.4088888888889,3.0,dilution,0.0,0.0,27yfp
438.0,0.27325660024939785,110.46347031963471,373.0091324200913,3.0,dilution,0.0,0.0,27yfp
700.0,0.2151789786138147,110.80142857142857,384.13428571428574,3.0,dilution,0.0,0.0,27yfp
459.0,0.3169213838683205,111.15032679738562,407.27886710239653,3.0,dilution,0.0,0.0,27yfp
545.0,0.29457284923707067,111.37981651376147,405.7798165137615,3.0,dilution,0.0,0.0,27yfp
542.0,0.292800977012349,109.87453874538745,396.51476014760146,3.0,dilution,0.0,0.0,27yfp
404.0,0.26354279079826043,113.38613861386139,414.029702970297,3.0,dilution,0.0,0.0,27yfp
382.0,0.3297788719390539,115.45026178010471,414.6780104712042,3.0,dilution,0.0,0.0,27yfp
831.0,0.18504485293622933,111.9193742478941,406.0998796630566,3.0,dilution,0.0,0.0,27yfp
684.0,0.20333595707450572,113.55409356725146,450.2163742690058,3.0,dilution,0.0,0.0,27yfp
486.0,0.31892037158579944,112.32510288065843,386.9691358024691,3.0,dilution,0.0,0.0,27yfp
283.0,0.3136212826189938,112.24028268551237,405.18727915194347,3.0,dilution,0.0,0.0,27yfp
279.0,0.33225801670820126,111.67383512544802,394.78136200716847,3.0,dilution,0.0,0.0,27yfp
353.0,0.32343428258555473,115.60623229461757,415.10481586402267,3.0,dilution,0.0,0.0,27yfp
282.0,0.33505949692159614,115.75531914893617,420.50354609929076,3.0,dilution,0.0,0.0,27yfp
469.0,0.26553602654318514,114.24946695095949,423.1002132196162,3.0,dilution,0.0,0.0,27yfp
570.0,0.2810595571975641,111.63859649122807,364.6684210526316,3.0,dilution,0.0,0.0,27yfp
441.0,0.28929724756700975,111.04308390022676,361.18820861678006,3.0,dilution,0.0,0.0,27yfp
401.0,0.22668877314212543,112.79800498753117,384.6259351620948,3.0,dilution,0.0,0.0,27yfp
456.0,0.34834777992875005,124.45833333333333,391.0438596491228,2.0,dilution,0.0,0.0,27yfp
465.0,0.3045913582581573,110.10967741935484,360.93333333333334,2.0,dilution,0.0,0.0,27yfp
766.0,0.24424126824466144,111.2597911227154,382.85117493472586,2.0,dilution,0.0,0.0,27yfp
571.0,0.2949282869115548,116.90192644483362,391.97022767075305,2.0,dilution,0.0,0.0,27yfp
589.0,0.20974286866339903,112.91680814940577,405.6281833616299,2.0,dilution,0.0,0.0,27yfp
692.0,0.192097129008907,113.40606936416185,393.8554913294798,2.0,dilution,0.0,0.0,27yfp
735.0,0.23437784269909454,110.18639455782314,377.44897959183675,2.0,dilution,0.0,0.0,27yfp
726.0,0.16667603016565471,110.88980716253444,379.8305785123967,2.0,dilution,0.0,0.0,27yfp
434.0,0.3005288915460936,110.77880184331798,388.463133640553,2.0,dilution,0.0,0.0,27yfp
473.0,0.2812287631713462,109.8752642706131,355.34672304439744,2.0,dilution,0.0,0.0,27yfp
714.0,0.2274579037903261,111.32352941176471,368.0042016806723,2.0,dilution,0.0,0.0,27yfp
528.0,0.27263630151776874,111.78977272727273,384.9564393939394,2.0,dilution,0.0,0.0,27yfp
744.0,0.21331463615959595,110.3252688172043,398.38844086021504,2.0,dilution,0.0,0.0,27yfp
646.0,0.2803406203215433,113.09752321981424,408.88235294117646,2.0,dilution,0.0,0.0,27yfp
403.0,0.27891992987806075,115.86848635235732,381.14888337468983,2.0,dilution,0.0,0.0,27yfp
752.0,0.2088837266055457,112.49867021276596,385.3098404255319,2.0,dilution,0.0,0.0,27yfp
624.0,0.2395630910553833,110.53205128205128,360.88621794871796,2.0,dilution,0.0,0.0,27yfp
534.0,0.2522543361386512,112.49438202247191,393.7228464419476,2.0,dilution,0.0,0.0,27yfp
432.0,0.332837681893232,117.96296296296296,401.0046296296296,2.0,dilution,0.0,0.0,27yfp
587.0,0.21706898841528383,110.24531516183987,400.82793867120955,2.0,dilution,0.0,0.0,27yfp
447.0,0.2792975466029918,112.01565995525728,386.082774049217,2.0,dilution,0.0,0.0,27yfp
533.0,0.21281308522090936,110.97373358348968,412.63977485928706,2.0,dilution,0.0,0.0,27yfp
753.0,0.1535436075425829,111.39309428950864,419.61221779548475,2.0,dilution,0.0,0.0,27yfp
831.0,0.19670563646077774,111.09265944645006,395.5427196149218,2.0,dilution,0.0,0.0,27yfp
565.0,0.18677361696287728,112.65309734513275,418.26194690265487,2.0,dilution,0.0,0.0,27yfp
524.0,0.24707217084440408,117.5324427480916,423.15458015267177,2.0,dilution,0.0,0.0,27yfp
456.0,0.2995343599281987,112.08333333333333,428.5964912280702,2.0,dilution,0.0,0.0,27yfp
662.0,0.21078865941912786,110.59667673716012,390.3640483383686,2.0,dilution,0.0,0.0,27yfp
655.0,0.22426556665369599,110.30076335877862,380.5480916030534,2.0,dilution,0.0,0.0,27yfp
622.0,0.2297046301686085,110.7620578778135,391.80707395498393,2.0,dilution,0.0,0.0,27yfp
657.0,0.21726935386923588,110.17047184170472,402.70167427701676,2.0,dilution,0.0,0.0,27yfp
570.0,0.2802549717879947,111.53508771929825,380.0912280701754,2.0,dilution,0.0,0.0,27yfp
712.0,0.21917669560638897,118.6685393258427,378.4241573033708,2.0,dilution,0.0,0.0,27yfp
414.0,0.429805188400984,111.16425120772946,409.8695652173913,2.0,dilution,0.0,0.0,27yfp
841.0,0.17663569373125704,110.33412604042806,401.55291319857315,2.0,dilution,0.0,0.0,27yfp
331.0,0.3671257445587611,111.83987915407855,419.7643504531722,2.0,dilution,0.0,0.0,27yfp
491.0,0.29206375165121146,111.97148676171079,421.142566191446,2.0,dilution,0.0,0.0,27yfp
525.0,0.2278387433567691,111.17142857142858,390.86285714285714,2.0,dilution,0.0,0.0,27yfp
372.0,0.2866910672819858,111.16397849462365,400.4166666666667,2.0,dilution,0.0,0.0,27yfp
521.0,0.3600499360039972,110.41650671785028,411.00191938579655,2.0,dilution,0.0,0.0,27yfp
454.0,0.314164165322339,110.05286343612335,371.62555066079295,2.0,dilution,0.0,0.0,27yfp
670.0,0.23844389906765492,110.42686567164179,407.92537313432837,2.0,dilution,0.0,0.0,27yfp
463.0,0.22871823917180775,112.23326133909288,387.7840172786177,2.0,dilution,0.0,0.0,27yfp
726.0,0.20844136311245126,112.73002754820936,392.3732782369146,2.0,dilution,0.0,0.0,27yfp
726.0,0.21546311390781459,110.8870523415978,396.0082644628099,2.0,dilution,0.0,0.0,27yfp
846.0,0.15872365826761628,113.43026004728132,396.3534278959811,2.0,dilution,0.0,0.0,27yfp
604.0,0.22310691473497146,115.14735099337749,421.61920529801324,2.0,dilution,0.0,0.0,27yfp
596.0,0.26967259653834674,111.6510067114094,422.54194630872485,2.0,dilution,0.0,0.0,27yfp
523.0,0.2964870206107685,114.95028680688337,473.3652007648184,2.0,dilution,0.0,0.0,27yfp
601.0,0.25003514764267665,111.12146422628952,394.18801996672215,2.0,dilution,0.0,0.0,27yfp
672.0,0.2581678246966022,115.20684523809524,415.09375,2.0,dilution,0.0,0.0,27yfp
441.0,0.340020990562017,114.39455782312925,431.9705215419501,2.0,dilution,0.0,0.0,27yfp
572.0,0.2115293989940647,110.07867132867133,379.791958041958,2.0,dilution,0.0,0.0,27yfp
