,area_pix,aspect_ratio,mean_yfp,mean_mch,position,strain,atc_ngml,xan_mgml,promoter,mean_yfp_corr,mean_mch_corr,total_mch,appx_activators,fold_change
1488,440.0,0.4034452383511317,1320.5272727272727,1629.1727272727273,1.0,dilution,2.5,4.0,27yfp,1209.0681755396824,1232.1954025304726,542165.9771134079,90.36099618556798,767.3617066463253
1489,462.0,0.3037006272559264,1507.5844155844156,1556.3679653679653,1.0,dilution,2.5,4.0,27yfp,1396.1253183968254,1159.3906406257106,535638.4759690783,89.2730793281797,886.0816359994997
1490,407.0,0.3319419706348693,932.0909090909092,2086.061425061425,1.0,dilution,2.5,4.0,27yfp,820.631811903319,1689.0841003191704,687457.2288299024,114.57620480498373,520.8320262249175
1491,476.0,0.3676793040788337,979.609243697479,2213.640756302521,1.0,dilution,2.5,4.0,27yfp,868.1501465098887,1816.6634315602664,864731.7934226869,144.1219655704478,550.9905822752514
1492,327.0,0.4167215483929985,557.3792048929664,1187.6391437308866,1.0,dilution,2.5,4.0,27yfp,445.92010770537615,790.661818988632,258546.41480928267,43.09106913488044,283.0130027398773
1493,357.0,0.4234039475093793,563.3053221288516,1253.8627450980389,1.0,dilution,2.5,4.0,27yfp,451.8462249412613,856.8854203557843,305908.095067015,50.98468251116916,286.77414336694346
1494,418.0,0.34035372669164216,461.0215311004785,2269.2200956937804,1.0,dilution,2.5,4.0,27yfp,349.5624339128883,1872.242770951526,782597.4782577378,130.4329130429563,221.85748603225343
1495,505.0,0.31048248092395736,394.4732673267327,2063.027722772277,1.0,dilution,2.5,4.0,27yfp,283.0141701391425,1666.0503980300223,841355.4510051613,140.2259085008602,179.62116694215976
1496,755.0,0.2027526191877698,663.2185430463577,1477.2516556291391,1.0,dilution,2.5,4.0,27yfp,551.7594458587674,1080.2743308868844,815607.1198195977,135.93451996993295,350.18626624873747
1497,349.0,0.44304250890498775,1080.7936962750716,2040.229226361032,1.0,dilution,2.5,4.0,27yfp,969.3345990874814,1643.2519016187775,573494.9136649533,95.58248561082556,615.2095202862182
1498,358.0,0.3718472633505405,1161.9217877094973,2048.435754189944,1.0,dilution,2.5,4.0,27yfp,1050.462690521907,1651.4584294476895,591222.1177422728,98.53701962371213,666.699247631239
1499,453.0,0.2822338203881067,1234.2958057395144,2035.5629139072848,1.0,dilution,2.5,4.0,27yfp,1122.8367085519242,1638.5855891650303,742279.2718917588,123.7132119819598,712.6330097762697
1500,384.0,0.25204698284585936,1559.895833333333,2663.427083333333,1.0,dilution,2.5,4.0,27yfp,1448.4367361457428,2266.4497585910785,870316.7072989742,145.05278454982903,919.2822276724881
1501,858.0,0.22316008594120101,1950.9685314685314,1201.9219114219113,1.0,dilution,2.5,4.0,27yfp,1839.5094342809412,804.9445866796567,690642.4553711455,115.10707589519092,1167.485115760133
1502,380.0,0.4221445354387789,1494.4894736842105,2207.5,1.0,dilution,2.5,4.0,27yfp,1383.0303764966202,1810.5226752577455,687998.6165979432,114.6664360996572,877.7706431470987
1503,319.0,0.4375390477961822,1536.7993730407522,2691.7711598746077,1.0,dilution,2.5,4.0,27yfp,1425.340275853162,2294.7938351323533,732039.2334072207,122.00653890120344,904.6235512254856
1504,394.0,0.4372117707194105,1392.6345177664975,2591.032994923858,1.0,dilution,2.5,4.0,27yfp,1281.1754205789073,2194.0556701816035,864457.9340515517,144.07632234192528,813.1261554460516
1505,324.0,0.3840597271405444,1685.3148148148148,2611.1820987654323,1.0,dilution,2.5,4.0,27yfp,1573.8557176272245,2214.204774023178,717402.3467835096,119.56705779725159,998.8821424022883
1506,333.0,0.3050829943527976,1179.7657657657658,2517.5885885885887,1.0,dilution,2.5,4.0,27yfp,1068.3066685781755,2120.611263846334,706163.5508608293,117.69392514347155,678.0243207177966
1507,364.0,0.2971974900840546,1152.2445054945056,2621.217032967033,1.0,dilution,2.5,4.0,27yfp,1040.7854083069153,2224.2397082247785,809623.2537938193,134.93720896563656,660.5573476570052
1508,527.0,0.2846501171127616,666.3586337760912,1742.7817836812146,1.0,dilution,2.5,4.0,27yfp,554.899536588501,1345.8044589389601,709238.949860832,118.20649164347199,352.17919388519357
1509,477.0,0.31323327311434096,805.1341719077568,1634.0712788259955,1.0,dilution,2.5,4.0,27yfp,693.6750747201665,1237.0939540837408,590093.8160979444,98.3489693496574,440.25614102172995
1510,802.0,0.20863584467340526,740.4077306733168,2699.385286783043,1.0,dilution,2.5,4.0,27yfp,628.9486334857265,2302.4079620407883,1846531.1855567123,307.7551975927854,399.17608167054175
1511,722.0,0.22219671702272747,529.4418282548477,2188.9639889196674,1.0,dilution,2.5,4.0,27yfp,417.9827310672574,1791.9866641774129,1293814.3715360921,215.6357285893487,265.28193227589884
1512,508.0,0.2877740601644919,850.5177165354332,2693.3759842519685,1.0,dilution,2.5,4.0,27yfp,739.058619347843,2296.398659509714,1166570.5190309347,194.4284198384891,469.05980566504803
1513,337.0,0.4972263721550846,1043.813056379822,2069.8160237388724,1.0,dilution,2.5,4.0,27yfp,932.3539591922317,1672.838698996618,563746.6415618602,93.95777359364337,591.7389439225444
1514,546.0,0.32477453745033963,1011.025641025641,2098.360805860806,1.0,dilution,2.5,4.0,27yfp,899.5665438380507,1701.3834811185516,928955.3806907291,154.8258967817882,570.9296897285235
1515,922.0,0.193574256321598,713.2375271149673,2259.565075921909,1.0,dilution,2.5,4.0,27yfp,601.778429927377,1862.5877511796543,1717305.9065876412,286.2176510979402,381.9319144728097
1516,432.0,0.3736458640844998,677.1666666666666,2284.944444444445,1.0,dilution,2.5,4.0,27yfp,565.7075694790764,1887.9671197021903,815601.7957113462,135.9336326185577,359.03874964241925
1517,498.0,0.2817737717179119,854.5401606425702,1827.5180722891569,1.0,dilution,2.5,4.0,27yfp,743.0810634549799,1430.5407475469024,712409.2922783574,118.73488204639291,471.6127382766142
1518,437.0,0.30263364253911496,1196.5469107551487,2067.2631578947367,1.0,dilution,2.5,4.0,27yfp,1085.0878135675584,1670.2858331524822,729914.9090876346,121.6524848479391,688.6748434253226
1519,346.0,0.3840024601376549,737.2109826589597,1893.9104046242774,1.0,dilution,2.5,4.0,27yfp,625.7518854713694,1496.9330798820229,517938.8456391799,86.32314093986332,397.1471952424292
1520,586.0,0.27694020608932124,1120.0921501706484,2395.551194539249,1.0,dilution,2.5,4.0,27yfp,1008.6330529830582,1998.5738697969946,1171164.2877010389,195.19404795017314,640.1511482770561
1521,505.0,0.34872566302380503,1520.3188118811881,1755.8673267326733,1.0,dilution,2.5,4.0,27yfp,1408.8597146935979,1358.8900019904186,686239.4510051614,114.37324183419356,894.1638006557981
1522,504.0,0.3308384268961346,781.6130952380953,1222.345238095238,1.0,dilution,2.5,4.0,27yfp,670.153998050505,825.3679133529835,415985.4283299037,69.33090472165061,425.3279724531262
1523,465.0,0.2197562636684456,1120.3720430107526,2358.404301075269,1.0,dilution,2.5,4.0,27yfp,1008.9129458231623,1961.4269763330144,912063.5439948516,152.01059066580862,640.3287884232492
1524,437.0,0.31901792450449484,1087.482837528604,2406.4736842105262,1.0,dilution,2.5,4.0,27yfp,976.0237403410138,2009.4963594682717,878149.9090876348,146.35831818127247,619.4549308860115
1525,490.0,0.26481541461960506,1469.165306122449,1979.0469387755106,1.0,dilution,2.5,4.0,27yfp,1357.7062089348588,1582.0696140332561,775214.1108762955,129.2023518127159,861.6981032914229
1526,424.0,0.30869806646475273,1312.7617924528302,1837.320754716981,1.0,dilution,2.5,4.0,27yfp,1201.30269526524,1440.3434299747264,610705.614309284,101.78426905154734,762.4331738167643
1527,472.0,0.23202192929899104,1491.1144067796608,1981.5360169491528,1.0,dilution,2.5,4.0,27yfp,1379.6553095920706,1584.5586922068983,747911.702721656,124.65195045360933,875.6285827138524
1528,392.0,0.38205028522342666,1215.7346938775509,2158.201530612245,1.0,dilution,2.5,4.0,27yfp,1104.2755966899606,1761.2242058699903,690399.8887010362,115.06664811683937,700.8527919491879
1529,445.0,0.3626778932895613,1269.238202247191,1830.3460674157307,1.0,dilution,2.5,4.0,27yfp,1157.7791050596009,1433.368742673476,637849.0904896968,106.3081817482828,734.8099701502989
1530,354.0,0.3056660500554572,1346.1073446327684,1775.7937853107346,1.0,dilution,2.5,4.0,27yfp,1234.6482474451782,1378.8164605684801,488101.027041242,81.35017117354033,783.5966618214337
1531,464.0,0.4260456123489384,597.2068965517243,1709.7306034482758,1.0,dilution,2.5,4.0,27yfp,485.74779936413404,1312.7532787060213,609117.5213195939,101.51958688659899,308.29052311577027
1532,438.0,0.3376842261287301,1239.4383561643835,1768.4634703196348,3.0,dilution,2.5,4.0,27yfp,1127.9792589767933,1371.4861455773803,600710.9317628925,100.11848862714875,715.8968424950333
1533,333.0,0.3249662003403848,1263.8648648648648,1842.5195195195192,3.0,dilution,2.5,4.0,27yfp,1152.4057676772745,1445.5421947772647,481365.5508608292,80.2275918101382,731.3996634136685
1534,651.0,0.35142794040437064,630.3609831029187,1113.6298003072197,3.0,dilution,2.5,4.0,27yfp,518.9018859153284,716.6524755649651,466540.7615927923,77.75679359879871,329.3324932485699
1535,734.0,0.2611838932218326,1024.2234332425066,1890.6784741144413,3.0,dilution,2.5,4.0,27yfp,912.7643360549164,1493.7011493721866,1096376.643639185,182.72944060653083,579.3059587962103
1536,608.0,0.3000888881062779,824.796052631579,1588.9095394736844,3.0,dilution,2.5,4.0,27yfp,713.3369554439887,1191.9322147314297,724694.7865567092,120.7824644261182,452.7349860143823
1537,720.0,0.2467201092413664,708.7736111111111,1793.415277777778,3.0,dilution,2.5,4.0,27yfp,597.3145139235208,1396.4379530355236,1005435.326185577,167.57255436426283,379.0987920134282
1538,786.0,0.24172870581796854,780.5241730279898,1599.0050890585242,3.0,dilution,2.5,4.0,27yfp,669.0650758403996,1202.0277643162694,944793.8227525877,157.4656371254313,424.63686402561456
1539,346.0,0.3590903560478567,1033.8728323699422,1477.4971098265894,3.0,dilution,2.5,4.0,27yfp,922.413735182352,1080.5197850843347,373859.8456391798,62.30997427319664,585.43016215574
1540,355.0,0.3693284092941573,1078.8450704225352,1595.5802816901407,3.0,dilution,2.5,4.0,27yfp,967.3859732349449,1198.602956947886,425504.0497164995,70.91734161941659,613.972782035995
1541,503.0,0.3671922272443438,553.6282306163022,1171.2226640159047,3.0,dilution,2.5,4.0,27yfp,442.1691334287119,774.2453392736501,389445.405654646,64.90756760910766,280.6323644262084
1542,534.0,0.33374854575164364,974.4026217228463,1672.8164794007491,3.0,dilution,2.5,4.0,27yfp,862.9435245352561,1275.8391546584944,681298.108587636,113.549684764606,547.6860851384105
1543,373.0,0.4132146443483263,645.3485254691689,1491.7319034852544,3.0,dilution,2.5,4.0,27yfp,533.8894282815786,1094.754578743,408343.457871139,68.05724297852316,338.8446666075836
1544,847.0,0.2514508722499207,935.0708382526564,2232.400236127509,3.0,dilution,2.5,4.0,27yfp,823.6117410650661,1835.4229113852543,1554603.2059433104,259.1005343238851,522.7233038000821
1545,528.0,0.29924448917069146,863.1382575757576,1328.7083333333333,3.0,dilution,2.5,4.0,27yfp,751.6791603881674,931.7310085910786,491953.97253608954,81.99232875601493,477.069709579011
1546,350.0,0.3413085201710009,708.5085714285714,1097.2685714285717,3.0,dilution,2.5,4.0,27yfp,597.0494742409811,700.2912466863171,245101.936340211,40.8503227233685,378.93057875032423
1547,357.0,0.2909719468159397,1188.3697478991596,1453.7619047619046,3.0,dilution,2.5,4.0,27yfp,1076.9106507115694,1056.78458001965,377272.0950670151,62.87868251116918,683.4850271919279
1548,624.0,0.249103345127804,640.5032051282051,2211.6506410256407,3.0,dilution,2.5,4.0,27yfp,529.0441079406148,1814.6733162833862,1132356.149360833,188.72602489347216,335.76947749806084
1549,395.0,0.3410949023556178,1101.6708860759493,1430.6810126582282,3.0,dilution,2.5,4.0,27yfp,990.211788888359,1033.7036879159737,408312.9567268096,68.05215945446827,628.4596879109098
1550,823.0,0.24468886496317424,756.3292831105709,1263.8578371810452,3.0,dilution,2.5,4.0,27yfp,644.8701859229807,866.8805124387906,713442.6617371247,118.90711028952077,409.2810450612594
1551,296.0,0.469667893883184,681.3817567567568,2211.445945945946,3.0,dilution,2.5,4.0,27yfp,569.9226595691665,1814.4686212036913,537082.7118762926,89.51378531271543,361.71394926361165
1552,327.0,0.4165882231825536,818.6666666666665,2139.308868501529,3.0,dilution,2.5,4.0,27yfp,707.2075694790763,1742.3315437592746,569742.4148092828,94.95706913488046,448.8448364182854
1553,307.0,0.4196323133232533,708.628664495114,2142.5211726384364,3.0,dilution,2.5,4.0,27yfp,597.1695673075237,1745.543847896182,535881.9613041278,89.31366021735464,379.006798456014
1554,447.0,0.32649136008569984,717.7606263982103,2335.4720357941833,3.0,dilution,2.5,4.0,27yfp,606.3015292106201,1938.4947110519288,866507.1358402121,144.4178559733687,384.80259890197425
1555,333.0,0.3699959271297382,1094.7927927927929,1650.2552552552552,3.0,dilution,2.5,4.0,27yfp,983.3336956052026,1253.2779305130007,417341.55086082924,69.55692514347155,624.0943547502055
1556,817.0,0.2269166951196509,1091.3194614443082,2055.665850673195,3.0,dilution,2.5,4.0,27yfp,979.860364256718,1658.6885259309406,1355148.5256855786,225.8580876142631,621.8899286266483
1557,410.0,0.3163001776252985,949.5853658536586,1541.0146341463415,3.0,dilution,2.5,4.0,27yfp,838.1262686660683,1144.037309404087,469055.29685567564,78.17588280927927,531.9352679360984
1558,491.0,0.2131296395464131,1081.6578411405296,2298.9633401221995,3.0,dilution,2.5,4.0,27yfp,970.1987439529394,1901.986015379945,933875.133551553,155.6458555919255,615.7579688287924
1559,527.0,0.2193840959233085,765.2770398481972,1993.1840607210627,3.0,dilution,2.5,4.0,27yfp,653.817942660607,1596.206735978808,841200.9498608318,140.20015831013865,414.95993564803405
1560,482.0,0.20916755811749202,1426.4024896265562,2424.143153526971,3.0,dilution,2.5,4.0,27yfp,1314.943392438966,2027.1658287847167,977093.9294742334,162.84898824570556,834.5577413902879
1561,631.0,0.2084237604592756,1395.9667194928686,2005.4817749603806,3.0,dilution,2.5,4.0,27yfp,1284.5076223052783,1608.5044502181258,1014966.3080876374,169.16105134793958,815.2410105513037
1562,561.0,0.38845289342173095,2482.91265597148,1319.6969696969695,3.0,dilution,2.5,4.0,27yfp,2371.45355878389,922.7196449547149,517645.72081959504,86.27428680326584,1505.0951525447554
1563,470.0,0.3626673346874147,1178.0531914893618,1625.3659574468086,3.0,dilution,2.5,4.0,27yfp,1066.5940943017715,1228.3886327045539,577342.6573711403,96.22377622852339,676.9373977914585
1564,554.0,0.299625812966359,713.4675090252707,1388.5306859205773,3.0,dilution,2.5,4.0,27yfp,602.0084118376805,991.5533611783227,549320.5620927907,91.55342701546512,382.0778775497962
1565,759.0,0.24173701131854824,557.2872200263505,2431.0131752305665,3.0,dilution,2.5,4.0,27yfp,445.82812283876024,2034.035850488312,1543833.2105206288,257.3055350867715,282.9546225214082
1566,674.0,0.269403966661064,793.3724035608309,1536.3694362017804,3.0,dilution,2.5,4.0,27yfp,681.9133063732406,1139.392111459526,767950.2831237204,127.9917138539534,432.79127608320226
1567,397.0,0.41258810177232347,606.0931989924434,1729.3148614609574,3.0,dilution,2.5,4.0,27yfp,494.6341018048531,1332.3375367187027,528938.002077325,88.15633367955417,313.93041038154985
1568,468.0,0.3821985386542221,778.8974358974359,2207.292735042735,3.0,dilution,2.5,4.0,27yfp,667.4383387098457,1810.3154103004804,847227.6120206248,141.20460200343746,423.60441953156476
1569,302.0,0.4126414651248032,633.817880794702,1784.2748344370862,3.0,dilution,2.5,4.0,27yfp,522.3587836071117,1387.2975096948317,418963.84792783915,69.82730798797319,331.52648939050334
1570,685.0,0.2181717602700121,1145.6613138686132,1655.7401459854016,3.0,dilution,2.5,4.0,27yfp,1034.202216681023,1258.7628212431468,862252.5325515555,143.70875542525926,656.3791803183688
1571,527.0,0.2987424136053632,559.8975332068311,1466.4193548387098,3.0,dilution,2.5,4.0,27yfp,448.43843601924084,1069.4420300964553,563595.949860832,93.93265831013866,284.61131518570807
1572,526.0,0.3440428393890436,739.8403041825095,1591.5266159695816,3.0,dilution,2.5,4.0,27yfp,628.3812069949192,1194.549291227327,628332.9271855741,104.72215453092902,398.815951969677
1573,628.0,0.26153588725970656,846.498407643312,2435.078025477707,3.0,dilution,2.5,4.0,27yfp,735.0393104557218,2038.1007007354524,1279927.240061864,213.32120667697734,466.5088628866392
1574,564.0,0.3900975010919411,1282.6436170212767,1886.9663120567375,3.0,dilution,2.5,4.0,27yfp,1171.1845198336864,1489.988987314483,840353.7888453684,140.0589648075614,743.3180114398255
1575,423.0,0.3084058144951767,2345.0945626477537,1447.9692671394796,3.0,dilution,2.5,4.0,27yfp,2233.6354654601637,1050.991942397225,444569.5916340262,74.09493193900437,1417.6258688110804
1576,400.0,0.3458001146885721,2547.3975,1445.19,3.0,dilution,2.5,4.0,27yfp,2435.93840281241,1048.2126752577456,419285.07010309823,69.88084501718303,1546.021876916158
1577,813.0,0.2047547912204276,1428.949569495695,1682.510455104551,3.0,dilution,2.5,4.0,27yfp,1317.4904723081047,1285.5331303622966,1045138.4349845471,174.18973916409118,836.1743016429588
1578,592.0,0.256623870307293,862.6689189189191,1305.212837837838,3.0,dilution,2.5,4.0,27yfp,751.2098217313288,908.2355130955833,537675.4237525853,89.61257062543089,476.7718334790582
1579,430.0,0.25528689782127945,818.8488372093024,2447.3627906976744,3.0,dilution,2.5,4.0,27yfp,707.3897400217121,2050.38546595542,881665.7503608306,146.9442917268051,448.9604549593452
1580,611.0,0.3300398822675634,862.5761047463175,1088.9312602291325,3.0,dilution,2.5,4.0,27yfp,751.1170075587272,691.9539354868779,422783.85458248237,70.46397576374706,476.71292692330775
1581,686.0,0.21091895535436087,1623.6997084548104,1927.9460641399414,3.0,dilution,2.5,4.0,27yfp,1512.2406112672202,1530.968739397687,1050244.5552268133,175.04075920446888,959.7767601516114
1582,437.0,0.2249619227175301,1268.8741418764305,2071.8489702517168,3.0,dilution,2.5,4.0,27yfp,1157.4150446888402,1674.8716455094623,731918.909087635,121.98648484793917,734.578911229817
1583,375.0,0.22279773446287765,1510.714666666667,2647.674666666667,3.0,dilution,2.5,4.0,27yfp,1399.2555694790767,2250.6973419244123,844011.5032216546,140.66858387027577,888.0683186872941
1584,697.0,0.2221907450270664,994.0114777618364,1662.9440459110474,3.0,dilution,2.5,4.0,27yfp,882.5523805742462,1265.966721168793,882378.8046546486,147.06313410910812,560.1312768487497
1585,700.0,0.24005529099051706,561.4757142857144,1248.1742857142858,3.0,dilution,2.5,4.0,27yfp,450.01661709812413,851.1969609720312,595837.8726804218,99.30631211340364,285.61294251375205
1586,625.0,0.2712861217160377,1046.2288,1844.4448,3.0,dilution,2.5,4.0,27yfp,934.7697028124098,1447.4674752577453,904667.1720360907,150.7778620060151,593.2721487365512
1587,570.0,0.28093694339376124,801.2789473684212,2053.877192982456,3.0,dilution,2.5,4.0,27yfp,689.8198501808309,1656.8998682402016,944432.924896915,157.40548748281915,437.8093379862528
1588,584.0,0.2333987764594065,2251.8167808219173,1567.890410958904,3.0,dilution,2.5,4.0,27yfp,2140.3576836343273,1170.9130862166494,683813.2423505232,113.9688737250872,1358.4250732710707
1589,403.0,0.32864815653284885,2843.982630272953,1994.5012406947892,3.0,dilution,2.5,4.0,27yfp,2732.523533085363,1597.5239159525345,643802.1381288714,107.30035635481191,1734.2561521509595
1590,698.0,0.2477979681286793,705.9426934097421,1965.3839541547281,3.0,dilution,2.5,4.0,27yfp,594.4835962221518,1568.4066294124736,1094747.8273299066,182.4579712216511,377.3020878385555
1591,613.0,0.2896757771453583,1109.9249592169658,2032.4094616639482,3.0,dilution,2.5,4.0,27yfp,998.4658620293756,1635.4321369216937,1002519.8999329982,167.08664998883305,633.698316948058
1592,340.0,0.4030593700627945,583.114705882353,1526.985294117647,3.0,dilution,2.5,4.0,27yfp,471.6556086947627,1130.0079693753923,384202.7095876334,64.03378493127222,299.34660440117227
1593,339.0,0.3109177307544277,1417.4778761061948,2056.4306784660766,3.0,dilution,2.5,4.0,27yfp,1306.0187789186045,1659.4533537238221,562554.6869123757,93.75911448539595,828.893539155301
1594,599.0,0.2491482218848833,824.7028380634392,1863.330550918197,3.0,dilution,2.5,4.0,27yfp,713.243740875849,1466.3532261759424,878345.5824793895,146.3909304132316,452.6758253387983
1595,307.0,0.3898750776225988,716.342019543974,1618.514657980456,3.0,dilution,2.5,4.0,27yfp,604.8829223563837,1221.5373332382014,375011.9613041278,62.50199355068797,383.90224886485487
1596,533.0,0.2311731700575067,721.5290806754222,1729.06191369606,4.0,dilution,2.5,4.0,27yfp,610.0699834878319,1332.0845889538055,710001.0859123783,118.33351431872971,387.1943312823995
1597,537.0,0.352657950436029,986.0279329608937,2214.4729981378027,4.0,dilution,2.5,4.0,27yfp,874.5688357733035,1817.4956733955482,975995.1766134094,162.66586276890158,555.0643445719126
1598,382.0,0.3971003368826311,785.9450261780106,2816.0471204188484,4.0,dilution,2.5,4.0,27yfp,674.4859289904203,2419.069795676594,924084.6619484589,154.01411032474314,428.0773276891481
1599,837.0,0.2868106850555234,328.49103942652334,774.7694145758662,4.0,dilution,2.5,4.0,27yfp,217.0319422389331,377.7920898336116,316211.97919073293,52.70199653178882,137.7440949670984
1600,338.0,0.43029663215809816,877.4171597633136,2571.733727810651,4.0,dilution,2.5,4.0,27yfp,765.9580625757234,2174.7564030683966,735067.6642371181,122.51127737285302,486.132128864663
1601,323.0,0.3828510613845063,574.7523219814243,2216.0588235294117,4.0,dilution,2.5,4.0,27yfp,463.29322479383404,1819.0814987871572,587563.3241082518,97.92722068470864,294.0392335583461
1602,436.0,0.3018117183666454,580.3302752293578,1806.1009174311926,4.0,dilution,2.5,4.0,27yfp,468.8711780417675,1409.123592688938,614377.886412377,102.39631440206283,297.57940425386295
1603,339.0,0.3765787798723122,562.952802359882,2310.0,4.0,dilution,2.5,4.0,27yfp,451.4937051722917,1913.0226752577455,648514.6869123757,108.08578115206262,286.55040894318165
1604,425.0,0.36751093230012666,725.7176470588237,1819.3741176470587,4.0,dilution,2.5,4.0,27yfp,614.2585498712334,1422.396792904804,604518.6369845417,100.75310616409028,389.8526970498499
1605,566.0,0.320862720664213,526.4840989399294,1007.213780918728,4.0,dilution,2.5,4.0,27yfp,415.0250017523391,610.2364561764734,345393.83419588394,57.565639032647326,263.4047443217287
1606,608.0,0.2637204340422404,1600.666118421053,1792.6957236842104,4.0,dilution,2.5,4.0,27yfp,1489.2070212334627,1395.718398941956,848596.7865567092,141.43279775945155,945.1579856969728
1607,318.0,0.35304533716803665,837.933962264151,1527.0974842767293,4.0,dilution,2.5,4.0,27yfp,726.4748650765607,1130.1201595344746,359378.2107319629,59.896368455327156,461.07324928304837
1608,824.0,0.20113404158898116,596.6577669902912,1414.5206310679612,4.0,dilution,2.5,4.0,27yfp,485.1986698027009,1017.5433063257066,838455.6844123822,139.74261406873038,307.942005963507
1609,683.0,0.2257380512299353,721.0439238653001,2355.0805270863834,4.0,dilution,2.5,4.0,27yfp,609.5848266777099,1958.103202344129,1337384.4872010401,222.8974145335067,386.8864158436029
1610,318.0,0.4050116517976042,1256.433962264151,1933.5723270440249,4.0,dilution,2.5,4.0,27yfp,1144.9748650765607,1536.5950023017704,488637.210731963,81.43953512199383,726.6834776625539
1611,320.0,0.4063324003446861,1189.64375,1987.790625,4.0,dilution,2.5,4.0,27yfp,1078.1846528124097,1590.8133002577456,509060.25608247856,84.84337601374642,684.2936006422509
1612,429.0,0.4429157229726407,767.2144522144522,1902.6620046620046,4.0,dilution,2.5,4.0,27yfp,655.7553550268619,1505.6846799197501,645938.7276855728,107.65645461426213,416.18955701258903
1613,343.0,0.4685138785232685,864.5306122448981,2013.451895043732,4.0,dilution,2.5,4.0,27yfp,753.0715150573078,1616.4745703014773,554450.7776134068,92.4084629355678,477.9533980895382
1614,631.0,0.2242721352684934,708.3423137876387,1736.5166402535656,4.0,dilution,2.5,4.0,27yfp,596.8832166000484,1339.539315511311,845249.3080876373,140.87488468127287,378.8250596822765
1615,350.0,0.41499050453078257,651.52,2540.182857142857,4.0,dilution,2.5,4.0,27yfp,540.0609028124097,2143.2055324006024,750121.9363402108,125.02032272336848,342.761528637625
1616,341.0,0.4055453319453429,645.9032258064517,2553.055718475073,4.0,dilution,2.5,4.0,27yfp,534.4441286188614,2156.0783937328183,735222.732262891,122.53712204381517,339.19671937524873
1617,559.0,0.28861717132487225,1365.9677996422186,1797.7656529516996,4.0,dilution,2.5,4.0,27yfp,1254.5087024546283,1400.788328209445,783040.6754690798,130.50677924484663,796.2015363513761
1618,312.0,0.2404723603207757,1536.5673076923074,2448.397435897436,4.0,dilution,2.5,4.0,27yfp,1425.1082105047171,2051.4201111551815,640043.0746804166,106.67384578006944,904.4762658486651
1619,400.0,0.30841806861163434,1395.7575,2254.895,4.0,dilution,2.5,4.0,27yfp,1284.2984028124097,1857.9176752577455,743167.0701030982,123.86117835051637,815.1082247991357
1620,333.0,0.3052945100355365,1240.027027027027,2725.5345345345345,4.0,dilution,2.5,4.0,27yfp,1128.5679298394368,2328.55720979228,775409.5508608292,129.23492514347154,716.2704554036764
1621,348.0,0.36222557649958026,1063.6867816091954,2371.402298850575,4.0,dilution,2.5,4.0,27yfp,952.2276844216051,1974.4249741083204,687099.8909896954,114.51664849828258,604.3522406893912
1622,341.0,0.4045699177911477,978.041055718475,2368.6363636363635,4.0,dilution,2.5,4.0,27yfp,866.5819585308848,1971.659038894109,672335.7322628911,112.05595537714852,549.9952972878076
1623,292.0,0.4319484290308804,720.4212328767122,1656.7191780821918,4.0,dilution,2.5,4.0,27yfp,608.962135689122,1259.7418533399373,367844.6211752617,61.30743686254361,386.4912113138808
1624,260.0,0.35555929137214515,789.223076923077,1570.8538461538462,4.0,dilution,2.5,4.0,27yfp,677.7639797354867,1173.8765214115915,305207.89556701377,50.867982594502294,430.1578146832621
1625,308.0,0.422136919355997,705.6525974025974,1398.7337662337666,4.0,dilution,2.5,4.0,27yfp,594.1935002150071,1001.756441491512,308540.9839793857,51.423497329897614,377.11797202801864
1626,298.0,0.37896895100289696,601.3288590604028,2225.5805369127515,4.0,dilution,2.5,4.0,27yfp,489.86976187281255,1828.603212170497,544923.7572268081,90.82062620446801,310.9066172694187
1627,615.0,0.40428612702505057,681.739837398374,2318.8764227642278,4.0,dilution,2.5,4.0,27yfp,570.2807402107837,1921.8990980219733,1181967.9452835135,196.99465754725225,361.9412130174904
1628,650.0,0.2707683157543013,1101.6738461538462,1814.916923076923,4.0,dilution,2.5,4.0,27yfp,990.2147489662559,1417.9395983346685,921660.7389175346,153.61012315292243,628.4615665894431
1629,356.0,0.3954612835282723,1511.5112359550562,2271.752808988764,4.0,dilution,2.5,4.0,27yfp,1400.052138767466,1874.7754842465097,667420.0723917574,111.23667873195957,888.5738789038036
1630,340.0,0.3115412899633605,1653.3529411764707,2359.905882352941,4.0,dilution,2.5,4.0,27yfp,1541.8938439888805,1962.9285576106863,667395.7095876334,111.23261826460556,978.5968364129992
1631,488.0,0.2638202472672168,1881.2766393442623,1899.200819672131,4.0,dilution,2.5,4.0,27yfp,1769.817542156672,1502.2234949298763,733085.0655257796,122.1808442542966,1123.2536238047521
1632,458.0,0.3329620277405338,750.4759825327511,1638.877729257642,4.0,dilution,2.5,4.0,27yfp,639.0168853451609,1241.9004045153874,568790.3852680475,94.79839754467457,405.56611912757097
1633,627.0,0.2230266270585856,1188.4529505582134,2153.5709728867623,4.0,dilution,2.5,4.0,27yfp,1076.9938533706231,1756.5936481445078,1101384.2173866064,183.56403623110106,683.5378335892351
1634,646.0,0.4245027789168226,1029.484520123839,2184.84520123839,4.0,dilution,2.5,4.0,27yfp,918.0254229362488,1787.8678764961355,1154962.6482165034,192.49377470275058,582.6450232838451
